NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Bùi Viễn	0	3501	3	5	30	1	20	20	20	20	20	1		52608	100576		1		
Tịch Huyễn	0	3507	3	5	30	1	20	20	20	20	20	1		51872	100704		1		
Đường Tế Dân	0	3513	3	5	30	1	20	20	20	20	20	1		52032	99616		1		
Biên Nhất Xuân	0	3519	3	5	30	1	20	20	20	20	20	1		52864	99648		1		
Huyền Tịnh	0	3525	3	5	30	1	20	20	20	20	20	1		53856	100000		1		
Tô Nhã	0	3531	3	5	30	1	20	20	20	20	20	1		54528	101024		1		
La Tuấn	0	3537	3	5	30	1	20	20	20	20	20	1		55392	101344		1		
Tạ Phi Kinh	0	3543	3	5	30	1	20	20	20	20	20	1		54848	102560		1		
Minh Tuệ	0	3549	3	5	30	1	20	20	20	20	20	1		55872	103136		1		
Quy Kinh Tinh	0	3555	3	5	30	1	20	20	20	20	20	1		55392	103680		1		
Điềm Tửu Thúc	0	3561	3	5	60	1	20	20	20	20	20	1		49280	102560		1		
Thẩm Hà Diệp	0	3562	3	5	60	1	20	20	20	20	20	1		50016	101792		1		
Hách Phiêu Tịnh	0	3563	3	5	60	1	20	20	20	20	20	1		51008	103424		1		
Trương Trảm Kinh	0	3564	3	5	60	1	20	20	20	20	20	1		52064	101984		1		
Bất Động Tiên Sinh	0	3565	3	5	60	1	20	20	20	20	20	1		52480	102016		1		
Đại Lão Bạch	0	3566	3	5	60	1	20	20	20	20	20	1		52992	102272		1		
Tạ Hiền	0	3567	3	5	60	1	20	20	20	20	20	1		48928	101984		1		
Trương Tùng Đào	0	3568	3	5	60	1	20	20	20	20	20	1		50048	104128		1		
Mộc Lương	0	3569	3	5	60	1	20	20	20	20	20	1		51232	105408		1		
Bạch Thu Lâm	0	3570	3	5	90	1	20	20	20	20	20	1		51968	103552		1		
Long Ngũ Thái Gia	0	3571	3	5	150	1	20	20	20	20	20	1		52480	102848		1		
Thị Vệ Nghĩa Quân	0	3572	5	5	60	1	20	20	20	20	20	1				\setting\map\map_info\daoxiangcun\npc\yijunshiwei.txt	1		
