TRAPX	TRAPY
57504	104000
57664	104192
57536	104384
57408	104224
57824	104064
57472	104800
57632	104992
57824	104480
57728	104704
58112	103744
58272	103936
58144	104128
58016	103968
57984	104672
57856	104864
58304	104480
58336	104864
58208	104704
57856	105248
58144	105152
58752	113440
58752	114080
58784	114464
58656	114304
58784	113824
58656	113664
59200	104064
59104	113120
59264	113312
59136	113504
59008	113344
58912	113632
58912	114272
59232	114272
59264	114656
59136	114496
59328	113792
59520	103616
59680	103808
59424	103840
59552	104288
59424	104192
59424	113568
59392	114464
59584	113760
59456	113952
59904	103776
