TRAPX	TRAPY
51680	110368
51520	110592
51648	110720
51488	110944
51680	111168
52128	110016
52032	110272
51872	110400
51936	110080
52192	109792
51872	111552
51840	111328
51712	110976
51936	111104
52064	111392
52288	109824
52512	110208
52384	110080
52256	110112
52352	110304
52224	110368
52288	110560
52576	112736
52512	112928
52704	112960
52576	113120
53504	111104
53344	111360
53664	112160
53600	111904
53472	111680
53600	111616
53664	116800
53632	117088
53504	116928
53664	117376
53472	117248
53568	117568
53760	111968
53760	111680
53920	111840
54112	111936
53984	112096
53856	112256
54048	111808
54016	116352
53792	116544
54016	117056
53824	116896
53888	117216
54112	117312
54240	117184
53984	117536
54112	117728
54272	111808
54464	111648
54720	111808
54592	113376
54656	113696
54528	113984
54464	117312
54304	117504
54496	117568
54304	117920
54912	111904
55008	112128
55168	112288
55136	113504
55104	113248
54944	113408
54848	113536
55008	113696
55040	113984
54880	113920
55232	118752
55136	118464
55264	119168
55072	119008
54976	118784
55328	112352
55424	112480
55648	112608
55328	118560
55488	118368
55744	118240
55424	119328
55680	119392
55552	119616
55328	119520
55904	118400
56128	118528
56224	119168
55968	119392
56224	119456
55872	119680
56352	118656
56384	119008
58304	120544
58304	120736
58240	120256
58176	120512
58016	120736
58080	120288
57952	120480
58848	119712
58752	119968
58592	119872
58464	120704
59264	119488
59136	119680
58976	119552
59264	120128
59264	119840
59136	120000
58976	119872
58880	120064
59808	118496
59776	118176
59392	119712
60288	117728
60352	118304
60384	117984
60192	118080
59936	118368
60160	118272
60544	118272
60576	118016
60704	118528
60512	118592
60896	118432
60896	118816
60640	118848
60608	119008
60416	119200
60480	118944
61056	118336
61888	117664
61856	118464
61792	118144
61696	118336
61920	118784
62272	117664
62080	117568
62112	117248
62304	117056
61952	117408
62144	117888
62336	117984
61952	117856
62176	118240
61984	118176
62080	118528
62240	118784
62496	117568
62464	117312
