TRAPX	TRAPY
52192	98272
52096	98432
52128	98400
52160	98368
52192	98336
52096	98464
52064	98496
52128	98432
52160	98400
52192	98368
52192	98304
52192	98400
52320	98272
52352	98240
52384	98208
52416	98176
52448	98144
52416	98144
52384	98176
52352	98208
52320	98240
52288	98272
52224	98272
52256	98272
52288	98240
52352	98272
52224	98336
52288	98304
52320	98304
52224	98400
54016	98112
54048	98144
54080	98176
54112	98208
54144	98240
54176	98272
53984	98080
53984	98112
54016	98144
54048	98176
54080	98208
54112	98240
54144	98272
54112	98272
54240	98336
54112	98304
54112	98336
54144	98336
54144	98368
54176	98368
54208	98368
54240	98368
54240	100320
54176	100448
54208	100416
54240	100384
54176	100480
54208	100448
54240	100416
54144	100480
54240	100352
54272	98336
54304	98368
54336	98400
54368	98432
54400	98464
54272	98368
54304	98400
54336	98432
54368	98464
54400	98496
54496	98528
54528	98560
54560	98592
54592	98624
54624	98656
54496	98560
54528	98592
54560	98624
54592	98656
54624	98688
54464	98528
54368	98496
54368	98528
54368	98560
54368	98592
54400	98592
54432	98592
54464	98592
54464	98560
54368	100320
54400	100288
54432	100256
54464	100224
54496	100192
54400	100320
54432	100288
54464	100256
54496	100224
54336	100320
54272	100320
54272	100288
54304	100288
54336	100288
54368	100288
54400	100256
54368	100352
54272	100416
54304	100448
54336	100480
54368	100480
54400	100448
54400	100416
54400	100384
54400	100352
54400	100480
54304	100480
