TRAPX	TRAPY
65600	103104
65600	103136
65600	103200
65600	103168
65632	103232
65632	103264
65632	103296
65632	103328
65664	103360
65664	103392
65632	103392
65632	103360
65600	103328
65600	103296
65600	103264
65600	103232
65568	103200
65568	103168
65568	103136
65568	103104
65664	103424
65664	103456
65664	103488
65664	103520
65664	103552
65664	103584
65664	103616
65664	103648
65664	103680
65664	103712
65664	103744
65664	103776
65664	103808
65664	103840
65664	103872
65632	103872
65632	103840
65632	103904
65632	103808
65632	103776
65632	103744
65632	103680
65632	103712
65632	103648
65632	103616
65632	103584
65632	103552
65632	103520
65632	103488
65632	103456
65632	103424
