TRAPX	TRAPY
50592	101536
50624	101952
50528	103392
50560	103584
50752	101312
50784	101728
50688	101760
50944	101920
51104	102880
50752	103104
51072	103136
51104	103328
50944	102944
50976	103392
50720	103328
50880	104032
50912	103584
50688	103808
50752	103552
50880	103840
51072	103968
51104	103712
51200	101248
51680	102880
51520	103168
51232	103008
51296	103392
51264	103744
51424	103616
51456	103424
51392	104416
51520	104128
51680	104288
51648	103808
51808	104000
51968	103680
52000	104288
52032	103968
52224	102656
52704	102688
52288	104064
52320	104416
52896	101952
53120	103040
52928	103808
52864	103488
53216	103616
53440	102944
53248	103264
53536	102560
53888	101280
54144	101664
53792	101664
54112	101440
54112	102112
54048	101888
53824	102912
54496	102240
54336	102336
54336	101920
