TRAPX	TRAPY
51584	105280
51872	104640
51808	104704
51808	105152
52128	105984
52128	106144
52064	106048
51808	107072
52160	106592
51936	107712
52480	104032
52576	103968
52576	104768
52480	104768
52480	107200
52224	106688
52576	108000
52288	107584
52320	107680
53024	104352
52960	104416
52896	104576
52800	106880
52768	106784
52896	107328
53152	106592
53152	107328
52832	107904
53216	108256
53152	108096
53664	106592
53568	106848
53504	106944
53600	107136
53280	108096
53984	104736
54048	104576
53888	104704
54016	105568
53760	106528
53952	106976
53792	107968
53888	108064
53856	107680
53984	107744
54400	105280
54496	105216
54560	105344
54464	105920
54272	106624
54272	106496
54432	107360
54528	107168
54816	104192
