TRAPX	TRAPY
55264	105120
55104	105312
55264	104928
55200	105920
55008	105664
54944	105600
55168	107424
55040	107136
55264	106560
55104	106528
55104	107744
55200	107648
55520	105408
55616	105120
55488	105280
55520	104832
55488	104768
55360	104672
55456	106368
55360	106368
55488	105856
55744	105664
55680	105952
55744	106240
55424	107328
55360	107232
55680	107104
55680	107712
55616	107616
55584	107776
56000	105792
55808	106272
55808	105760
56064	107392
56128	107296
55872	106752
56064	107040
56160	106880
56064	106656
56160	107808
56128	107936
55904	107616
55872	107936
56192	108512
56576	107360
56544	107456
56608	107168
56384	108096
56512	108032
56480	108192
56448	108512
56384	108480
56960	108000
56928	107872
56832	107936
