TRAPX	TRAPY
60224	107360
60288	107424
60224	107456
60448	107264
60608	106848
60544	106880
60608	106944
60704	107296
60768	107232
60800	107360
60512	107680
60480	107584
60576	107584
60768	107872
61024	107168
61120	106912
61056	106912
61408	107168
61376	107008
61216	107840
61504	106752
61440	106752
61888	107392
61920	107104
61760	107072
61632	107552
61920	109536
61728	109056
61856	108864
61504	109600
62048	106752
62112	106848
62016	106848
61984	107104
61952	107200
62112	107456
62016	107616
61984	107680
62048	107712
62240	107968
62304	108064
62240	108064
62048	108064
62112	108160
62048	108192
62272	108480
62432	108704
62400	108768
62240	108992
62272	109056
62368	109312
62112	109408
62080	109472
62464	108192
62464	108800
62624	108992
