TRAPX	TRAPY
48032	119264
48064	119392
48512	119008
48128	119264
48352	119520
48256	119392
48608	119424
48608	119584
48352	119200
49024	118752
48704	118816
48896	119680
48704	119488
48960	119648
49088	118944
48928	119392
48992	119936
49408	115840
49312	115776
49600	117504
49216	118592
49440	118112
49216	119424
49472	118944
49216	119296
49152	119360
49248	119968
49184	119840
49152	120000
50112	114656
49984	114688
50112	115136
49824	116416
49664	117728
49696	117408
50144	117056
50016	117920
49952	117792
50080	117760
50336	114592
50432	114848
50208	115040
50208	115232
50336	117472
50368	117664
50528	117536
50816	116704
50784	116576
51040	116128
51136	116064
51008	117376
50720	116736
51392	116448
