NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Hàn Phủ Thị Vệ	0	4338	0	5	95	1	20	20	20	20	20	2	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\linanfu_huoshao\npc\hanfushiwei.txt	1		3
Đội Trưởng Thị Vệ	0	4339	0	5	95	1	20	20	20	20	20	2	\setting\npc\droprate\droprate010.txt			\setting\map\map_info\linanfu_huoshao\npc\shiweiduizhang.txt	1		3
Lệnh bài Trường Ca Môn	0	1669	3	5	60	1	20	20	20	20	20	1		52448	126592		1		
Nón thư sinh	0	1670	3	5	60	1	20	20	20	20	20	1		52384	127040		1		
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	1		51936	126336		1		
Thái Tang Tử	0	1907	0	5	95	1	20	20	20	20	20	2	\setting\npc\droprate\droprate010.txt	55936	123680		1		3
Đường Hạc Đức	0	1908	0	5	95	1	20	20	20	20	20	2	\setting\npc\droprate\droprate010.txt	56096	123904		1		3
Tào Tây Giang	0	1909	0	5	95	1	20	20	20	20	20	2	\setting\npc\droprate\droprate010.txt	56256	124096		1		3
Chúc Bạc	0	1910	0	5	95	1	20	20	20	20	20	2	\setting\npc\droprate\droprate010.txt	56448	124288		1		3
to_mishi	1															\setting\map\map_info\linanfu_shenfu\trap\to_mishi.txt			
