TRAPX	TRAPY
57760	118240
57728	118624
57792	118976
58240	118080
58144	117792
57856	117920
57920	118464
58080	118624
58048	118080
58176	118368
58304	118592
58048	119104
57984	118848
58272	118880
58336	119200
58528	114080
58496	114432
58624	114624
58688	114272
58656	113856
58816	114016
58816	114496
58528	115104
58720	115296
58624	114912
58816	114784
58368	117760
58496	118752
58464	118368
58592	118176
58528	117920
58784	118080
58816	118400
58752	118656
58560	119040
59008	113856
58912	114304
59072	114560
59072	114144
59232	113984
59264	114304
59296	114560
59200	115392
58944	115424
59072	115200
58880	115072
59040	114912
59264	114848
59264	115104
59360	117056
59200	117536
59360	117504
59296	118208
59232	117920
58880	118976
59872	111424
59872	111136
59872	111776
59872	117056
59552	117536
59488	116896
59712	116928
59840	117600
59552	117184
59808	117280
59680	118432
59488	118368
59456	117792
59552	118048
59712	117792
59840	118016
59808	118272
60320	111264
60320	111520
60224	110976
60032	111104
60096	111424
60320	112032
60032	111712
59936	112032
60384	112288
60256	111776
60160	111968
60160	112224
60384	116608
60384	116192
60352	115872
60192	117504
60096	117216
60128	117760
59904	118560
60064	118304
60160	118016
60416	110976
60544	111424
60640	111136
60832	111360
60576	110848
60512	112160
60544	111840
60640	111648
60736	112096
60864	111872
60704	115488
60544	115808
60768	115808
60896	116672
60832	116096
60768	116352
60672	116640
60544	116416
60544	116096
60608	117120
60768	117376
60768	116960
60512	116800
61408	109952
61280	110272
61376	110560
61376	112896
61376	113344
60928	115616
61088	115808
61024	116032
61024	116352
61248	116448
61248	116704
61056	116672
60928	117184
61408	117696
61088	116928
61376	118016
61856	109536
61856	110432
61472	109696
61536	110272
61664	110080
61696	109760
61888	110144
61920	109856
61824	110976
61856	112000
61856	112384
61632	112864
61504	112672
61504	113088
61440	113632
61760	112640
61728	113152
61600	113376
61888	112992
61920	114016
61888	114336
61856	116960
61696	117120
61504	117376
61664	117632
61888	117696
61856	117376
61600	118240
61600	117952
61696	118592
61440	118336
61824	117952
61888	118240
61920	118528
62304	109472
62016	109408
62304	110144
62304	110400
62368	109856
62112	110336
62144	109728
62112	110016
62400	110656
62304	110976
62208	110688
62112	111072
61984	110720
62400	112224
62144	111872
61984	112224
62336	111968
62208	112224
62112	112480
62336	112512
61952	112704
62208	112736
62112	112992
61952	113248
62368	113024
62400	113472
62144	113568
62240	113280
61984	113600
62400	114016
62304	114336
62272	113760
62048	113856
62080	114336
62208	114080
62272	117472
62272	117728
62176	117216
61984	117152
62112	117536
62368	118272
62208	118464
62144	118176
62368	117984
62080	117888
62464	112768
62528	113248
62528	113760
62560	114176
