TRAPX	TRAPY
59520	115968
59552	116000
59584	116032
59616	116064
59648	116064
59648	116032
59616	116032
59584	116000
59552	115968
59552	115936
59584	115904
59584	115936
59584	115968
59616	115968
59616	116000
59648	116000
59648	115968
59616	115936
59616	115904
59616	115872
59648	115872
59648	115904
59648	115936
59648	115968
59648	115968
59680	116000
59680	115968
59680	115936
59712	115936
59712	115904
59680	115872
59712	115904
59744	115904
59744	115936
59744	115968
59744	115968
59712	116000
59712	116000
59712	116032
59680	116032
59680	116064
59648	116064
59680	116064
59744	116064
59744	115904
59552	115936
59520	115904
59552	115936
59520	115936
59552	115904
59584	115872
59648	115840
59616	115840
59584	115808
59552	115872
59680	116096
59712	116064
59712	116032
59744	116064
59712	116032
59744	116000
59776	115968
59776	115968
59744	115968
59744	116032
59744	116032
59712	116064
59712	116064
59680	116064
59712	116032
59712	116000
59712	115968
59744	115936
59744	115968
59744	116000
59744	116000
59744	116032
59680	116032
62080	110560
62112	110560
62144	110528
62176	110496
