TRAPX	TRAPY
59840	108288
59840	108320
59872	108320
59872	108352
59872	108384
59840	108352
59808	108320
59808	108288
59808	108256
59840	108256
59840	108224
59872	108160
59840	108192
59872	108192
59872	108224
59872	108256
59872	108288
59904	108384
59936	108384
59936	108416
59904	108416
59936	108448
59968	108384
59968	108416
59968	108448
59904	108288
59904	108320
59904	108320
59904	108352
59936	108352
59968	108352
60000	108352
60000	108352
60000	108320
60000	108352
60000	108352
60032	108384
60000	108320
60000	108320
59936	108288
59968	108320
60000	108320
59936	108288
59968	108320
59936	108320
60000	108352
59968	108320
59968	108352
60000	108320
59968	108288
59936	108256
59904	108256
59904	108224
59936	108224
59904	108192
59968	108256
60000	108256
60000	108288
60000	108256
60000	108288
59968	108288
60000	108320
60032	108352
60032	108288
60032	108288
60032	108352
60032	108384
60000	108416
60000	108416
60000	108448
60000	108352
60032	108352
60064	108352
60000	108288
60000	108320
59968	108288
