TRAPX	TRAPY
53088	106208
53088	106240
53088	106272
53088	106304
53088	106336
53120	106208
53120	106240
53056	106336
53088	106176
53120	106176
53056	106304
53024	106336
53056	106368
53088	106368
53088	106400
53056	106400
53056	106176
53056	106208
53056	106240
53056	106272
53024	106304
53120	106272
53120	106304
53024	106400
53088	106432
53056	106432
53024	106272
53056	106016
53056	105984
53088	105952
53088	105984
53120	105952
53088	106016
53120	105984
53152	105984
53088	106048
53120	106016
53184	106016
53152	106016
53120	106048
53088	106080
53152	106048
53120	106080
