TRAPX	TRAPY
54720	106752
54720	107328
54592	108224
54560	107712
54336	109056
54528	108704
54880	106272
55104	105952
54912	105664
55072	107136
55104	106656
54912	107808
55200	107680
55776	103968
55648	104480
55552	105088
55552	105984
55296	105568
55776	105472
55776	106368
55360	106336
55424	106880
55424	107392
55936	104384
56096	103776
55872	103456
55840	104864
56224	104704
56000	105216
56224	106240
56000	105824
56000	106720
55872	107104
56160	107104
56320	104224
56640	104416
56608	106368
56320	106752
57056	103936
57312	104192
57024	104512
57280	104768
57056	105120
56928	106464
57248	106208
57248	105664
57312	106656
57504	105216
57536	104608
57504	105984
