TRAPX	TRAPY
50656	122464
50656	122720
50656	122976
50656	123232
50656	123488
50880	122528
50880	122784
51072	122464
51072	122720
50880	123040
50880	123296
50880	123552
51072	122976
51072	123232
51072	123488
51296	122560
51296	122816
51488	122528
51488	122784
51296	123072
51296	123328
51296	123584
51488	123040
51488	123296
51488	123552
52288	121792
52512	121824
52288	122304
52288	122560
52288	122816
52288	122048
52512	122336
52512	122592
52512	122848
52512	122080
52704	122432
52704	122688
52704	121920
52704	122176
52704	122944
52864	120608
53056	120640
52928	121792
53120	121792
52960	120928
52800	120992
53152	121120
52928	122304
52928	122560
52928	122816
52928	122048
53120	122304
53120	122560
53120	122816
53120	122048
54144	119744
53888	119744
54144	120256
54144	120512
54144	120768
54144	120000
53888	120256
53888	120512
53888	120768
53888	120000
54592	119680
54368	119680
54592	120192
54592	120448
54592	120704
54592	119936
54368	120192
54368	120448
54368	120704
54368	119936
54688	121952
54688	122208
54560	122080
54464	121920
54464	122272
54784	119680
54784	120192
54784	120448
54784	120704
54784	119936
55776	120768
55776	120256
55776	120512
55776	121024
55776	121280
56192	120416
56192	120672
56000	120320
56000	120576
56192	120928
56192	121184
56192	121440
56000	120832
56000	121088
56000	121344
56608	120704
56608	120192
56608	120448
56384	120768
56384	120256
56384	120512
56608	120960
56608	121216
56384	121024
56384	121280
56608	123520
56640	123808
56512	123712
57152	122496
57152	122752
57152	121984
57152	122240
57152	123008
57824	121696
57824	121184
57824	121440
57600	121664
57600	121152
57600	121408
57376	121664
57376	121152
57376	121408
57824	121952
57824	122208
57824	122432
57824	122688
57600	122432
57600	122688
57600	121920
57600	122176
57376	122432
57376	122688
57376	121920
57376	122176
57824	122944
57824	123200
57824	123456
57600	122944
57600	123200
57600	123456
57376	122944
57376	123200
57376	123456
58048	121664
58048	121152
58048	121408
58048	121920
58048	122176
58048	122464
58048	122720
58048	122976
58048	123232
58048	123488
58560	120608
58720	120608
58656	120864
59296	121760
59296	121248
59296	121504
59104	121792
59104	121280
59104	121536
59296	122016
59296	122272
59104	122048
59104	122304
59680	121792
59680	121280
59680	121536
59488	121792
59488	121280
59488	121536
59680	122048
59680	122304
59488	122048
59488	122304
59904	121376
59904	121632
59904	121888
59904	122144
59904	122400
