TRAPX	TRAPY
60256	118752
60288	118720
60320	118688
60352	118656
60384	118624
60384	118656
60352	118688
60320	118720
60288	118752
60320	118752
60352	118720
60352	118752
60384	118752
60384	118720
60384	118688
60288	118784
60288	118816
60288	118848
60320	118880
60320	118848
60320	118816
60320	118784
60352	118784
60352	118816
60352	118848
60352	118880
60384	118880
60384	118848
60384	118816
60384	118784
60416	118592
60416	118624
60416	118656
60416	118688
60416	118720
60416	118752
60448	118752
60448	118720
60448	118688
60480	118688
60480	118720
60480	118752
60416	118784
60416	118816
60416	118848
60448	118816
60448	118784
60480	118784
