TRAPX	TRAPY
26784	122208
29056	119936
28896	124384
31168	122176
31168	126464
31296	117696
33568	115456
33472	119904
33312	124256
33312	128640
35776	113216
35712	117664
35648	122048
35520	126432
35456	130848
37824	119744
37792	124224
37664	128640
37632	132992
38016	111008
37952	115392
39744	130752
39776	135168
40256	108768
40192	113152
40064	117504
39968	121920
39936	126432
41856	132992
41920	137344
42432	110944
42240	115328
42176	119712
42080	124096
42016	128640
42496	106560
44000	135168
44512	113120
44352	117536
44320	121952
44192	126304
44192	130784
44064	139520
44672	104352
44704	108704
46560	119712
46432	124096
46368	128480
46368	133024
46176	137280
46208	141664
46944	102080
46880	106464
46816	110880
46624	115296
48576	126272
48544	130688
48416	135072
48384	139424
49120	104224
49024	108640
48992	113024
48768	117472
48704	121888
50624	137184
51136	110688
51040	115136
50912	119616
50912	124064
50784	128416
50688	132832
51232	106336
53184	112800
53088	121792
53056	126240
52928	130592
52928	134880
53376	108448
53248	117312
55232	123968
55168	128416
55136	132672
55424	110528
55360	114880
55424	119424
57312	130496
57536	112640
57600	116960
57568	121536
57376	126144
59680	114816
59648	119264
59616	123648
59584	127936
61888	116992
61824	121408
61824	125728
63968	123552
64032	119168
66176	121312
