TRAPX	TRAPY
56800	93728
56768	93696
56768	93728
56800	93760
56736	93728
56768	93760
56800	93792
56832	93760
56864	93792
56896	93824
56928	93856
56960	93888
56832	93792
56864	93824
56896	93856
56928	93888
56832	93824
56864	93856
56896	93888
56928	93920
56960	93920
56960	93952
58272	95200
58304	95232
58336	95264
58272	95232
58304	95264
58336	95296
58272	95264
58304	95296
58336	95328
58240	95232
58368	95296
58400	95328
58432	95360
58368	95328
58400	95360
58432	95392
58368	95360
58400	95392
58432	95424
58464	95456
58464	95424
58464	95392
