TRAPX	TRAPY
62912	113600
62848	114048
62688	113984
63424	112448
63072	112160
63232	112384
63296	112288
62976	112288
63104	113568
63360	113504
62976	114048
63424	114144
63328	113888
63776	112128
63648	112576
63904	112064
63744	112288
63808	113184
63488	113440
63520	112768
63904	113024
63712	113536
63584	113632
63872	112896
63584	114112
63616	113760
63648	113952
64224	112384
64384	112320
64224	112576
64416	113408
64352	113504
64224	113632
64288	113440
64384	113280
64352	113184
64288	113280
64192	113376
64096	113504
64096	113184
64224	113088
64064	113024
