TRAPX	TRAPY
56192	102368
56224	102368
56192	102336
56224	102336
56256	102368
56256	102336
56224	102304
56224	102272
56288	102464
56256	102432
56224	102400
56288	102432
56256	102400
56192	102400
56224	102432
56256	102464
56288	102496
56320	102496
56352	102528
56384	102528
56384	102560
56416	102560
56416	102592
56448	102592
56448	102624
56480	102624
56480	102656
56512	102688
56544	102720
56576	102688
56544	102688
56512	102656
56512	102624
56544	102624
56544	102656
56576	102688
56576	102656
56320	102528
56352	102560
56384	102592
56416	102624
56448	102656
56480	102688
56512	102720
56544	102752
