TRAPX	TRAPY
50752	101792
50912	101664
51104	101536
51616	100928
51840	101376
51232	101248
51520	101696
51936	100608
52288	100992
52768	100416
52544	100000
52864	99680
53152	100096
53152	99168
53664	99808
53568	99040
53856	99360
53120	98688
53280	98336
53536	98112
54272	98016
54592	98208
54816	98464
54944	99072
54848	99424
54592	99744
54304	99936
53920	99936
54080	99104
54464	99072
54688	98816
53792	98816
53792	98432
54048	98176
51328	98816
51040	99168
51424	100224
52160	97056
52576	97472
53472	97600
54592	100768
55040	100384
55552	101472
53728	102336
53536	100736
53824	100736
