TRAPX	TRAPY
63424	113056
63392	113024
63360	112992
63424	113120
63392	113152
63360	113184
63392	113216
63424	113184
63456	113152
63424	113248
63456	113216
63456	113280
63456	113024
63424	112992
63456	112960
63392	112960
63424	112928
63456	112896
63392	113088
63360	113120
63328	113152
63360	113056
63328	113088
63296	113120
63328	113024
63296	113056
63264	113088
63488	113056
63520	113024
63552	112992
63488	113120
63520	113152
63552	113184
63488	113184
63488	113248
63520	113216
63520	113088
63552	113056
63584	113024
63552	113120
63584	113088
63616	113056
63584	113152
63616	113120
63648	113088
63488	112992
63520	112960
63488	112928
