NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Bùi Viễn	0	3501	3	5	30	1	20	20	20	20	20	1		47552	99264		1		
Tịch Huyễn	0	3507	3	5	30	1	20	20	20	20	20	1		48928	98048		1		
Đường Tế Dân	0	3513	3	5	30	1	20	20	20	20	20	1		48160	99552		1		
Biên Nhất Xuân	0	3519	3	5	30	1	20	20	20	20	20	1		47808	100480		1		
Huyền Tịnh	0	3525	3	5	30	1	20	20	20	20	20	1		47040	100896		1		
Tô Nhã	0	3531	3	5	30	1	20	20	20	20	20	1		46720	101600		1		
La Tuấn	0	3537	3	5	30	1	20	20	20	20	20	1		47968	101632		1		
Tạ Phi Kinh	0	3543	3	5	30	1	20	20	20	20	20	1		48480	102528		1		
Minh Tuệ	0	3549	3	5	30	1	20	20	20	20	20	1		49280	102656		1		
Quy Kinh Tinh	0	3555	3	5	30	1	20	20	20	20	20	1		49568	103776		1		
Điềm Tửu Thúc	0	3561	3	5	60	1	20	20	20	20	20	1		50240	99968		1		
Thẩm Hà Diệp	0	3562	3	5	60	1	20	20	20	20	20	1		49824	99104		1		
Hách Phiêu Tịnh	0	3563	3	5	60	1	20	20	20	20	20	1		50784	98816		1		
Trương Trảm Kinh	0	3564	3	5	60	1	20	20	20	20	20	1		51264	98432		1		
Bất Động Tiên Sinh	0	3565	3	5	60	1	20	20	20	20	20	1		51936	99072		1		
Đại Lão Bạch	0	3566	3	5	60	1	20	20	20	20	20	1		50976	100832		1		
Tạ Hiền	0	3567	3	5	60	1	20	20	20	20	20	1		52512	100032		1		
Trương Tùng Đào	0	3568	3	5	60	1	20	20	20	20	20	1		49408	100640		1		
Mộc Lương	0	3569	3	5	60	1	20	20	20	20	20	1		50816	102016		1		
Bạch Thu Lâm	0	3570	3	5	90	1	20	20	20	20	20	1		51104	99712		1		
Long Ngũ Thái Gia	0	3571	3	5	150	1	20	20	20	20	20	1		51488	101248		1		
Thị Vệ Nghĩa Quân	0	3572	5	5	60	1	20	20	20	20	20	1				\setting\map\map_info\jiangjincun\npc\yijunshiwei.txt	1		
Bao Vạn Đồng	0	3573	3	5	60	1	20	20	20	20	20	1		52384	99136		1		
Thuyền Phu	0	2598	3	5	60	1	20	20	20	20	20	3		58112	116576		1		
Dã Luyện Đại Sư	0	3574	3	5	60	1	20	20	20	20	20	3		53792	98880		1		2
Diệp Chỉ Lâm	0	3576	3	5	60	1	20	20	20	20	20	3		51104	92928		1		
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	3		52416	100992		1		
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	3		50688	96736		1		
Trâu Đức Khoái	0	2599	3	5	60	1	20	20	20	20	20	3		51808	100736		1		
Trâu Đức Khoái	0	2599	3	5	60	1	20	20	20	20	20	3		50208	97152		1		
Lễ Quan	0	2601	3	5	60	1	20	20	20	20	20	3		51328	96640		1		
Diệp Hiểu Thoa	0	7156	3	5	60	1	20	20	20	20	20	3		0	0		1		
Rương cũ nát 1	0	3578	3	5	1	1	20	20	20	20	20	3		52320	100320		1		
Rương cũ nát 2	0	3579	3	5	1	1	20	20	20	20	20	3		52192	100192		1		
Rương cũ nát 3	0	3580	3	5	1	1	20	20	20	20	20	3		52064	100064		1		
Rương kỳ lạ	0	3581	3	5	1	1	20	20	20	20	20	3		52384	99712		1		
Thuyền Phu	0	2598	3	5	60	1	20	20	20	20	20	3		52224	103136		1		
to_chengdufu	1															\setting\map\map_info\jiangjincun\trap\to_chengdufu.txt			
to_emeipai	1															\setting\map\map_info\jiangjincun\trap\to_emeipai.txt			
to_tangmen	1															\setting\map\map_info\jiangjincun\trap\to_tangmen.txt			
to_changjianghegu	1															\setting\map\map_info\jiangjincun\trap\to_changjianghegu.txt			
to_shunanzhuhai	1															\setting\map\map_info\jiangjincun\trap\to_shunanzhuhai.txt			
Thành Đô Phủ	0	2525	4	5	1	1	20	20	20	20	20	1		49248	95040		1		
Nga My Phái	0	2525	4	5	1	1	20	20	20	20	20	1		46784	98112		1		
Đường Môn	0	2525	4	5	1	1	20	20	20	20	20	1		46368	100224		1		
Trường Giang Hà Cốc	0	2525	4	5	1	1	20	20	20	20	20	1		49696	105184		1		
Thục Nam Trúc Hải	0	2525	4	5	1	1	20	20	20	20	20	1		48288	104416		1		
Ông Nội Lăng Hoa	0	530	3	5	60	1	20	20	20	20	20	3		48416	96256		1		
Đoàn Tu Tịnh	0	3480	3	5	30	1	20	20	20	20	20	1		50304	102368		1		
Đồng Lăng	0	3474	3	5	30	1	20	20	20	20	20	1		51232	102336		1		
Quan Quân Nhu (nghĩa quân)	0	2711	3	5	60	1	20	20	20	20	20	1		52512	99264		1		
Cổ Phong Hà	0	3601	3	5	60	1	20	20	20	20	20	1		51648	99680		1		3
6000	0	6000	5	5	1	1	20	20	20	20	20	1		50144	102368				
6000	0	6000	5	5	1	1	20	20	20	20	20	1		50432	102080				
6001	0	6001	5	5	1	1	20	20	20	20	20	1		50816	102496				
6002	0	6002	5	5	1	1	20	20	20	20	20	1		50592	102496				
6018	0	6018	5	5	1	1	20	20	20	20	20	1		47008	99360				
6018	0	6018	5	5	1	1	20	20	20	20	20	1		47136	98208				
6018	0	6018	5	5	1	1	20	20	20	20	20	1		48640	103488				
6018	0	6018	5	5	1	1	20	20	20	20	20	1		49888	95616				
6018	0	6018	5	5	1	1	20	20	20	20	20	1		49888	104960				
6018	0	6018	5	5	1	1	20	20	20	20	20	1		52832	96384				
6018	0	6018	5	5	1	1	20	20	20	20	20	1		54432	99840				
6019	0	6019	5	5	1	1	20	20	20	20	20	1		49824	103904				
Thương Nhân Lưu Lạc	0	6043	5	5	1	1	20	20	20	20	20	1		52960	100736				
Tôn Mông	0	6051	5	5	1	1	20	20	20	20	20	1		52672	102720				
Lý Nguyệt Nguyệt	0	6080	5	5	1	1	20	20	20	20	20	1		48608	96544				
Tưởng Nam Nam	0	6081	5	5	1	1	20	20	20	20	20	1		49024	97120				
6111	0	6111	5	5	1	1	20	20	20	20	20	1		47360	100768				
Tiểu Vũ	0	6110	5	5	1	1	20	20	20	20	20	1		52576	94272				
Tiểu Tà	0	6112	5	5	1	1	20	20	20	20	20	1		52448	94144				
6112	0	6112	5	5	1	1	20	20	20	20	20	1		48672	102720				
6018	0	6018	5	5	1	1	20	20	20	20	20	1		48576	96544				
Thương Nhân Đặc Sản	0	2963	3	5	60	1	20	20	20	20	20	1		50336	98272		1		
to_fengduguicheng	1															\setting\map\map_info\jiangjincun\trap\to_fengduguicheng.txt			
Phong Đô Quỷ Thành	0	2525	4	5	1	1	20	20	20	20	20	1		55104	100256		1		
Vương Thương Ân	0	4042	3	5	90	1	20	20	20	20	20	1		48768	97056		1		
to_sanxiazhandao	1															\setting\map\map_info\jiangjincun\trap\to_sanxiazhandao.txt			
Tam Hiệp Sạn Đạo	0	2525	4	5	1	1	20	20	20	20	20	1		55008	98016		1		
Án Nhược Tuyết	0	3603	3	5	60	1	20	20	20	20	20	3		53184	97472		1		
Tần Oa	0	3642	3	5	60	1	20	20	20	20	20	3		52864	102240		1		
Mã Vân	0	3699	3	5	60	1	20	20	20	20	20	1		51744	97088		1		
Nguyệt Lão 	0	6510	3	5	60	1	20	20	20	20	20	1		52512	94208		1		
Hồng Di	0	6513	3	5	150	1	20	20	20	20	20	1		52320	94048		1		
Vạn Hữu Toàn	0	6511	3	5	150	1	20	20	20	20	20	1		52608	94528		1		
Hoan Hoan	0	6533	3	5	150	1	20	20	20	20	20	1		52064	94496		1		
Hỷ Hỷ	0	6534	3	5	150	1	20	20	20	20	20	1		52256	94272		1		
Đệ Nhất Tài Tử Giang Nam	0	6535	3	5	150	1	20	20	20	20	20	1		52128	94432		1		
Mỹ Nữ Giang Bắc	0	6536	3	5	150	1	20	20	20	20	20	1		52192	94368		1		
Tô Mộng Trân	0	7396	3	5	60	1	20	20	20	20	20	3		54560	99168		1		2
Du Tự Ngữ	0	11015	3	5	30	1	20	20	20	20	20	1		47888	102288		1		
