TRAPX	TRAPY
57056	123872
57088	123872
56896	123936
56896	123968
56928	124000
56960	124032
56960	124064
56960	124096
56928	123936
56928	123968
56928	124032
56960	123904
56960	123936
56960	123968
56960	124000
56992	123904
56992	123936
56992	123968
56992	124000
56992	124032
56992	124064
57024	123904
57024	123936
57024	123968
57024	124000
57024	124032
57024	124064
57056	123904
57056	123936
57056	123968
57056	124032
57056	124000
57056	124064
57088	123904
57088	123936
57088	123968
57088	124000
57088	124032
57120	123904
57120	123936
57120	123968
57120	124000
57120	124032
