NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Đại Giới Thiền Sư	0	3496	3	5	90	1	20	20	20	20	20	1		56352	101088		1		
Cao Vệ Bích	0	3497	3	5	90	1	20	20	20	20	20	1		51104	101472		1		
Vũ Thanh Phong	0	3498	3	5	90	1	20	20	20	20	20	1		52800	103168		1		
Kiều Tang Tử	0	3499	3	5	90	1	20	20	20	20	20	1		53056	98112		1		
Đoàn Trí Hưng	0	3500	3	5	150	1	20	20	20	20	20	1		54336	99616		1		
to_dalifu	1															\setting\map\map_info\daliduanshi\trap\to_dalifu.txt			
to_shiguzhen	1															\setting\map\map_info\daliduanshi\trap\to_shiguzhen.txt			
to_baihuagu	1															\setting\map\map_info\daliduanshi\trap\to_baihuagu.txt			
Đại Lý Phủ	0	2525	4	5	1	1	20	20	20	20	20	1		48672	96160		1		
Thạch Cổ Trấn	0	2525	4	5	1	1	20	20	20	20	20	1		51072	107520		1		
Bách Hoa Cốc	0	2525	4	5	1	1	20	20	20	20	20	1		47968	105472		1		
Thủ Khố	0	2599	3	5	90	1	20	20	20	20	20	1		53632	101280		1		
Chủ Tiệm Binh Khí	0	2637	3	5	90	1	20	20	20	20	20	1		52224	103072		1		
Chủ Tiệm Phòng Cụ	0	2638	3	5	90	1	20	20	20	20	20	1		52064	104576		1		
Chủ Tiệm Thuốc	0	2639	3	5	90	1	20	20	20	20	20	1		54304	103456		1		
Chủ Tiệm Tạp Hóa	0	2640	3	5	90	1	20	20	20	20	20	1		53600	103008		1		
Tổng Quản Môn Phái	0	2641	3	5	90	1	20	20	20	20	20	1		53120	101216		1		
Truyền Tống Môn Phái	0	2642	3	5	90	1	20	20	20	20	20	1		51936	99680		1		
Điểm tìm đường Truyền Tống Môn Phái	0	2615	5	5	1	1	20	20	20	20	20	1		51936	99680		1		
Chủ Tửu Lầu	0	2644	3	5	90	1	20	20	20	20	20	1		54848	102912		1		
[Trần] Vô Song Muội Muội	0	7161	3	5	90	1	20	20	20	20	20	1		54368	93984		1		
Dã Luyện Đại Sư	0	3574	3	5	60	1	20	20	20	20	20	1		52576	100256				2
6018	0	6018	5	5	1	1	20	20	20	20	20	1		48960	96128		1		
6018	0	6018	5	5	1	1	20	20	20	20	20	1		49088	105504		1		
6018	0	6018	5	5	1	1	20	20	20	20	20	1		49856	96864		1		
6018	0	6018	5	5	1	1	20	20	20	20	20	1		51904	98016		1		
6018	0	6018	5	5	1	1	20	20	20	20	20	1		54560	97536		1		
6018	0	6018	5	5	1	1	20	20	20	20	20	1		55808	98912		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		48736	104512		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		49504	105920		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		49792	96928		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		50080	103648		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		50720	98144		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		50912	104864		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		51008	104768		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		54400	96544		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		54912	97440		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		55776	98976		1		
6019	0	6019	5	5	1	1	20	20	20	20	20	1		56480	98848		1		
6020	0	6020	5	5	1	1	20	20	20	20	20	1		49344	95776		1		
6020	0	6020	5	5	1	1	20	20	20	20	20	1		53280	97152		1		
6020	0	6020	5	5	1	1	20	20	20	20	20	1		55616	99296		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		53248	96704		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		57088	98976		1		
6077	0	6077	5	5	1	1	20	20	20	20	20	1		55360	100608		1		
6114	0	6114	5	5	1	1	20	20	20	20	20	1		53088	98752		1		
6035	0	6035	5	5	1	1	20	20	20	20	20	1		52064	99744				
6035	0	6035	5	5	1	1	20	20	20	20	20	1		52032	99680				
