TRAPX	TRAPY
61760	100320
61792	100288
61792	100320
61824	100256
61824	100288
61856	100192
61856	100224
61856	100256
61920	100160
61888	100192
61888	100160
61920	100160
61920	100192
61888	100224
61920	100128
61888	100256
61920	100224
61856	100288
61824	100320
61856	100320
61888	100288
61728	100352
61728	100416
61728	100384
61760	100352
61792	100352
61760	100384
61760	100416
61792	100384
61824	100352
61728	100448
61728	100480
61760	100448
61792	100416
61952	100096
61984	100096
61984	100128
61952	100128
61952	100160
61952	100192
61984	100160
62016	100128
