TRAPX	TRAPY
55840	111136
55840	111104
55840	111072
55872	111104
55872	111136
55872	111168
55904	111136
55904	111168
55904	111200
55936	111168
55936	111200
55936	111232
55936	111264
55968	111232
55968	111200
55968	111264
55968	111296
56000	111264
56000	111296
56000	111328
56032	111328
56032	111296
56096	111328
56064	111360
56096	111296
56000	111232
56032	111264
56064	111296
55840	111136
55840	111104
55840	111072
55872	111104
55872	111136
55872	111168
55904	111136
55904	111168
55904	111200
55936	111168
55936	111200
55936	111232
55936	111264
55968	111232
55968	111200
55968	111264
55968	111296
56000	111264
56000	111296
56000	111328
56032	111328
56032	111296
56096	111328
56064	111360
56096	111296
56000	111232
56032	111264
56064	111296
