TRAPX	TRAPY
51168	101920
51136	101952
51104	101984
51072	102016
51040	102048
51040	102080
51072	102048
51104	102016
51136	101984
51168	101952
51168	101984
51136	102016
51104	102048
51072	102080
51168	101888
51136	101920
51104	101952
51072	101984
51040	102016
51360	101728
51328	101760
51296	101792
51264	101824
51232	101856
51200	101888
51200	101920
51232	101888
51264	101856
51296	101824
51328	101792
51360	101760
51232	101920
51200	101952
51328	101728
51296	101760
51264	101792
51232	101824
51200	101856
51360	101696
