TRAPX	TRAPY
47456	103232
47424	104000
48032	103104
47968	104128
47776	103648
48544	101536
48960	101344
48768	102144
48736	104960
49088	105408
49312	101024
49312	101632
49248	104704
49536	105056
49568	105632
50080	100224
50336	99520
50528	100096
50400	106496
50720	99584
50912	100352
50944	106112
50880	107168
51168	106784
51680	101216
51680	101760
51488	106144
51968	102080
52064	101440
52320	101856
52224	105376
52320	104864
53216	102816
52960	104480
52800	105056
52768	105568
53696	103040
53728	102464
54048	103264
53760	103552
