NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Bùi Viễn	0	3501	3	5	30	1	20	20	20	20	20	1		45728	101280		1		
Tịch Huyễn	0	3507	3	5	30	1	20	20	20	20	20	1		46336	100832		1		
Đường Tế Dân	0	3513	3	5	30	1	20	20	20	20	20	1		46336	101760		1		
Biên Nhất Xuân	0	3519	3	5	30	1	20	20	20	20	20	1		46912	101664		1		
Huyền Tịnh	0	3525	3	5	30	1	20	20	20	20	20	1		46976	102528		1		
Tô Nhã	0	3531	3	5	30	1	20	20	20	20	20	1		47520	102272		1		
La Tuấn	0	3537	3	5	30	1	20	20	20	20	20	1		48096	102272		1		
Tạ Phi Kinh	0	3543	3	5	30	1	20	20	20	20	20	1		47968	103168		1		
Minh Tuệ	0	3549	3	5	30	1	20	20	20	20	20	1		48608	102848		1		
Quy Kinh Tinh	0	3555	3	5	30	1	20	20	20	20	20	1		49472	102144		1		
Điềm Tửu Thúc	0	3561	3	5	60	1	20	20	20	20	20	1		42688	98976		1		
Thẩm Hà Diệp	0	3562	3	5	60	1	20	20	20	20	20	1		43872	98048		1		
Hách Phiêu Tịnh	0	3563	3	5	60	1	20	20	20	20	20	1		44448	97568		1		
Trương Trảm Kinh	0	3564	3	5	60	1	20	20	20	20	20	1		44800	98400		1		
Bất Động Tiên Sinh	0	3565	3	5	60	1	20	20	20	20	20	1		45184	98656		1		
Đại Lão Bạch	0	3566	3	5	60	1	20	20	20	20	20	1		44992	99072		1		
Tạ Hiền	0	3567	3	5	60	1	20	20	20	20	20	1		43392	100064		1		
Trương Tùng Đào	0	3568	3	5	60	1	20	20	20	20	20	1		44768	100416		1		
Mộc Lương	0	3569	3	5	60	1	20	20	20	20	20	1		45664	99968		1		
Bạch Thu Lâm	0	3570	3	5	90	1	20	20	20	20	20	1		44288	99136		1		
Long Ngũ Thái Gia	0	3571	3	5	150	1	20	20	20	20	20	1		46400	99840		1		
Thị Vệ Nghĩa Quân	0	3572	5	5	60	1	20	20	20	20	20	1				\setting\map\map_info\yunzhongzhen\npc\yijunshiwei.txt	1		
Bao Vạn Đồng	0	3573	3	5	60	1	20	20	20	20	20	1		44928	100992		1		
Dã Luyện Đại Sư	0	3574	3	5	60	1	20	20	20	20	20	3		49824	100800		1		2
Diệp Chỉ Lâm	0	3576	3	5	60	1	20	20	20	20	20	3		47328	99904		1		
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	3		49312	103616		1		
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	3		44736	96224		1		
Trâu Đức Khoái	0	2599	3	5	60	1	20	20	20	20	20	3		43840	98976		1		
Trâu Đức Khoái	0	2599	3	5	60	1	20	20	20	20	20	3		49824	103808		1		
Trâu Đức Khoái	0	2599	3	5	60	1	20	20	20	20	20	3		44928	96608		1		
Lễ Quan	0	2601	3	5	60	1	20	20	20	20	20	3		43232	97632		1		
Diệp Hiểu Thoa	0	7156	3	5	60	1	20	20	20	20	20	3		0	0		1		
Rương cũ nát 1	0	3578	3	5	1	1	20	20	20	20	20	3		43584	99936		1		
Rương cũ nát 2	0	3579	3	5	1	1	20	20	20	20	20	3		43616	99744		1		
Rương cũ nát 3	0	3580	3	5	1	1	20	20	20	20	20	3		43552	99520		1		
Rương kỳ lạ	0	3581	3	5	1	1	20	20	20	20	20	3		43392	99328		1		
to_bianjingfu	1															\setting\map\map_info\yunzhongzhen\trap\to_bianjingfu.txt			
to_tianrenjiao	1															\setting\map\map_info\yunzhongzhen\trap\to_tianrenjiao.txt			
to_samanjiao	1															\setting\map\map_info\yunzhongzhen\trap\to_samanjiao.txt			
to_guzhanchang	1															\setting\map\map_info\yunzhongzhen\trap\to_guzhanchang.txt			
to_zhendongmuyuan	1															\setting\map\map_info\yunzhongzhen\trap\to_zhendongmuyuan.txt			
Biện Kinh Phủ	0	2525	4	5	1	1	20	20	20	20	20	1		41920	101280		1		
Thiên Nhẫn Giáo	0	2525	4	5	1	1	20	20	20	20	20	1		50304	104608		1		
Tát Mãn Giáo	0	2525	4	5	1	1	20	20	20	20	20	1		43392	95968		1		
Chiến Trường Cổ	0	2525	4	5	1	1	20	20	20	20	20	1		51296	102944		1		
Trấn Đông Mộ Viên	0	2525	4	5	1	1	20	20	20	20	20	1		51424	103808		1		
Đoàn Tu Tịnh	0	3480	3	5	30	1	20	20	20	20	20	1		48768	101504		1		
Đồng Lăng	0	3474	3	5	30	1	20	20	20	20	20	1		48160	100736		1		
Quan Quân Nhu (nghĩa quân)	0	2711	3	5	60	1	20	20	20	20	20	1		45056	100928		1		
Cổ Phong Hà	0	3601	3	5	60	1	20	20	20	20	20	1		43808	101152		1		3
6006	0	6006	5	5	1	1	20	20	20	20	20	1		42016	100192		1		
6006	0	6006	5	5	1	1	20	20	20	20	20	1		42080	100288		1		
6006	0	6006	5	5	1	1	20	20	20	20	20	1		42112	100192		1		
6006	0	6006	5	5	1	1	20	20	20	20	20	1		42304	100512		1		
6006	0	6006	5	5	1	1	20	20	20	20	20	1		45152	101952		1		
6006	0	6006	5	5	1	1	20	20	20	20	20	1		45248	102016		1		
6006	0	6006	5	5	1	1	20	20	20	20	20	1		45216	101888		1		
6020	0	6020	5	5	1	1	20	20	20	20	20	1		46880	102912		1		
6039	0	6039	5	5	1	1	20	20	20	20	20	1		43104	100448				
6039	0	6039	5	5	1	1	20	20	20	20	20	1		50016	103520				
6039	0	6039	5	5	1	1	20	20	20	20	20	1		49824	103744				
6039	0	6039	5	5	1	1	20	20	20	20	20	1		50656	104832				
6039	0	6039	5	5	1	1	20	20	20	20	20	1		50464	104704				
6039	0	6039	5	5	1	1	20	20	20	20	20	1		51264	102752				
Cảnh Hoa	0	6104	5	5	1	1	20	20	20	20	20	1		51040	99968				
Lão Dao Tử	0	6103	5	5	1	1	20	20	20	20	20	1		48768	100640				
6043	0	6043	5	5	1	1	20	20	20	20	20	1		45280	96896				
A Bộ	0	6054	5	5	1	1	20	20	20	20	20	1		49312	100960				
Dương Pha	0	6109	5	5	1	1	20	20	20	20	20	1		48416	98880				
Hoàng Lão Thành	0	6057	5	5	1	1	20	20	20	20	20	1		51520	100448				
Mạnh Lão Bá	0	6061	5	5	1	1	20	20	20	20	20	1		47904	101472				
Lý Lão Thái	0	6062	5	5	1	1	20	20	20	20	20	1		48576	99968				
6067	0	6067	5	5	1	1	20	20	20	20	20	1		50112	100416				
Hi Hi	0	6072	5	5	1	1	20	20	20	20	20	1		51392	100320				
Nặc Nặc	0	6110	5	5	1	1	20	20	20	20	20	1		51040	100960				
Tranh Tranh	0	6110	5	5	1	1	20	20	20	20	20	1		45216	99680				
Dĩnh Siêu	0	6069	5	5	1	1	20	20	20	20	20	1		50816	99840				
Bạch Đại Ma	0	6059	5	5	1	1	20	20	20	20	20	1		51072	101056				
Tiểu Châu	0	6089	5	5	1	1	20	20	20	20	20	1		48320	104064				
Nguyệt Nguyệt	0	6112	5	5	1	1	20	20	20	20	20	1		51008	101088				
Hoa Hoa	0	6112	5	5	1	1	20	20	20	20	20	1		45248	99616				
6001	0	6001	5	5	1	1	20	20	20	20	20	1		50560	100576				
6002	0	6002	5	5	1	1	20	20	20	20	20	1		46720	97056				
6002	0	6002	5	5	1	1	20	20	20	20	20	1		47328	100960				
6002	0	6002	5	5	1	1	20	20	20	20	20	1		47232	101024				
6003	0	6003	5	5	1	1	20	20	20	20	20	1		47296	100864				
6003	0	6003	5	5	1	1	20	20	20	20	20	1		47392	100928				
6003	0	6003	5	5	1	1	20	20	20	20	20	1		47264	100992				
6003	0	6003	5	5	1	1	20	20	20	20	20	1		47328	101024				
6003	0	6003	5	5	1	1	20	20	20	20	20	1		47424	100992				
6003	0	6003	5	5	1	1	20	20	20	20	20	1		47168	101088				
6003	0	6003	5	5	1	1	20	20	20	20	20	1		48288	98720				
Thương Nhân Đặc Sản	0	2963	3	5	60	1	20	20	20	20	20	1		45888	97536		1		
to_chilechuan	1															\setting\map\map_info\yunzhongzhen\trap\to_chilechuan.txt			
Sắc Lặc Xuyên	0	2525	4	5	1	1	20	20	20	20	20	1		44352	95584		1		
Vương Thương Ân	0	4042	3	5	90	1	20	20	20	20	20	1		50528	100672		1		3
Án Nhược Tuyết	0	3603	3	5	60	1	20	20	20	20	20	3		49152	99712		1		
Tần Oa	0	3642	3	5	60	1	20	20	20	20	20	3		42016	99808		1		
Mã Vân	0	3699	3	5	60	1	20	20	20	20	20	1		48256	98944		1		
Tô Mộng Trân	0	7396	3	5	60	1	20	20	20	20	20	3		51616	100640		1		2
Du Tự Ngữ	0	11015	3	5	30	1	20	20	20	20	20	1		49936	102480		1		
