TRAPX	TRAPY
52448	110464
52672	110400
52288	110496
52640	111168
52352	110720
52352	111040
52448	111360
52704	110656
52608	110912
52672	111424
53088	110528
52864	111360
53088	111296
53088	110784
53184	111584
52928	110592
53152	111072
52832	110912
52960	111104
53184	112512
53024	111840
52928	111616
52768	111744
52896	113152
53184	113024
52992	112768
53024	113504
53216	113632
53216	113344
53312	111232
53312	110720
53344	111008
53344	112384
53536	112352
53440	112608
53696	112512
53632	113056
53728	112800
53728	113600
53696	113312
53472	113344
53376	113152
53472	112864
53280	112800
53600	113888
53312	113888
53440	113664
53856	113440
53856	112928
53920	113216
55168	111616
55008	111840
54944	112160
54912	112448
55136	112448
55200	112128
55200	111872
55008	112800
55200	112672
55712	109312
55552	109344
55520	110368
55296	110304
55296	110048
55360	109728
55552	109600
55552	109888
55520	110112
55744	110048
55776	109792
55744	109568
55360	111584
55552	111392
55776	110592
55616	110656
55392	110592
55456	111904
55424	112128
55392	112416
55648	112448
55648	112192
55712	111936
55616	111712
55296	112928
55456	112736
55712	112800
56160	106304
56224	105920
56224	106688
56128	109536
55936	109408
55904	110432
55904	109920
56224	110048
56160	110336
56192	109792
56000	109664
56000	110176
56096	110592
55840	112320
55840	112064
55872	111712
55904	112608
56384	105696
56640	105760
56640	106016
56800	105600
56544	105536
56736	106304
56448	105952
56512	106272
56384	106464
56512	106976
56704	106784
56672	106560
56416	106752
56896	105984
57152	105984
57184	106240
56960	106240
56960	105792
56896	107008
57120	106560
56992	106752
56928	106528
57312	107904
57760	104224
57696	104480
57760	105312
57696	104992
57664	104704
57792	107104
57792	107360
57536	107264
57600	106976
57408	107616
57376	108288
57664	108384
57600	108128
57600	107520
57632	107808
57792	107968
57824	107648
57632	110240
57664	110976
57600	110656
58048	104224
57984	104416
58240	104352
57952	105152
57952	104896
58176	105120
58176	105376
58176	104608
58016	105440
57920	104640
57856	106880
58240	107328
58048	107200
58112	106944
58304	107072
57984	108416
57856	108192
58112	108032
58304	108160
58272	107840
58048	107776
58240	107584
57856	110016
58016	109824
58272	109952
58112	110080
58176	110336
58112	110560
57952	110560
57920	110304
58112	111104
58336	111200
57984	111392
58240	111424
58144	110880
57856	111136
57856	110816
58432	104320
58656	104288
58432	105344
58432	104832
58656	105312
58496	104608
58720	104576
58688	104832
58752	105088
58592	105120
58560	110336
58368	110464
58400	110208
58656	110656
58560	111072
58400	110944
58464	110688
