TRAPX	TRAPY
51616	105216
51680	105504
51552	105760
51616	106208
52000	105184
51808	105216
52128	105440
51904	105408
51840	105696
52064	105728
52160	105984
51968	105984
51744	105984
51712	105760
51872	106272
51776	106336
52064	106272
52000	106496
52192	109856
52224	105184
52416	105184
52320	105472
52288	105760
52320	106144
52608	109920
52608	110208
52480	110048
52352	109888
52384	110208
52256	110080
52512	115616
52384	115456
52256	115360
52256	115584
52416	115712
52576	115840
52672	116064
52640	116320
52512	116160
52480	115968
52512	116416
52448	116640
52512	116864
52640	117024
52512	117088
52640	117248
52704	117504
52544	117440
52896	109696
52896	109920
52864	110176
52736	110048
52768	109792
53056	109856
52992	110112
52800	117280
53696	115904
53664	116128
53824	115936
53984	115840
53952	116064
54144	115744
53824	116160
53760	116352
53952	116320
54080	116160
54176	116000
53856	116576
54048	119712
54144	119488
54176	119232
54240	119712
53888	119840
54016	120096
54144	119968
54688	113792
54592	113920
54432	114048
54592	114144
54720	114048
54720	114304
54336	119392
54368	119136
55744	107456
55648	107360
55360	107456
55488	107264
55296	107232
55584	107040
55424	107072
55744	108160
55584	108256
55616	108000
55424	108128
55680	107776
55776	107648
55648	107584
55296	108064
55360	107872
55488	107520
55392	107680
56000	107424
55872	107456
55840	107264
55840	108288
55936	107648
56096	107552
55936	108000
56768	117504
56768	117760
56448	122752
56320	122752
56576	122848
56448	122944
56352	123168
56512	123168
56448	123360
56640	123040
56640	123328
57088	117472
56992	117344
56928	117184
57248	117536
56928	117600
57120	117216
57248	117312
57216	116992
57120	117760
56960	117888
56832	118016
57216	124160
57248	124384
57152	124288
57152	124512
57056	124096
57472	122848
57824	123168
57728	123040
57600	122944
57472	123104
57632	123200
57760	123328
57536	123296
57632	123424
57344	124224
57504	124416
