TRAPX	TRAPY
63008	109952
63040	109984
63040	110016
63008	109984
63008	109920
63040	109952
63040	109984
63040	110016
63040	110048
63072	110048
63104	110048
63104	110016
63104	109984
63072	109952
63072	109920
63040	109952
63040	109920
63008	109888
62976	109888
62976	109920
62976	109952
62976	109984
63008	110016
63040	110080
63072	110080
63072	110112
63040	110144
63040	110112
62976	109856
63008	109856
63040	109888
63040	109920
63040	109952
63072	109952
63104	109952
63072	109920
63040	109888
63040	109856
63008	109824
62976	109824
62976	109792
63008	109792
63168	109984
63168	109984
63136	110016
63136	110048
63136	110080
63136	110112
63008	110048
62976	110016
63008	110080
