TRAPX	TRAPY
59040	108512
59072	108512
59040	108640
59072	108672
59104	108704
59136	108736
59136	108704
59072	108640
59104	108672
59136	108672
59168	108704
59168	108672
59104	108640
59072	108608
59040	108608
59040	108576
59008	108576
59008	108608
59040	108544
59008	108544
59072	108576
59104	108608
59136	108640
59168	108640
59200	108672
59200	108704
59200	108736
59168	108736
59168	108768
59136	108768
59136	108608
59104	108576
59072	108544
59104	108544
59136	108576
59168	108608
59200	108640
59200	108672
