NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Dương Anh	0	1	3	5	150	1	20	20	20	20	20	1		53088	121728		1		
Dương Thiết Tâm	0	4	3	5	150	1	20	20	20	20	20	1		57184	113408		1		
Dương Thiết Tâm	0	2	3	5	150	1	20	20	20	20	20	1		52992	121824		1		
Quý Thúc Ban	0	6	3	5	90	1	20	20	20	20	20	1		57824	114016		1		
Quý Thúc Ban	0	5	3	5	90	1	20	20	20	20	20	1		52992	121984		1		
Lâu Nhất Quan	0	301	3	5	90	1	20	20	20	20	20	1		58144	112896		1		
Lâu Nhất Quan	0	302	3	5	90	1	20	20	20	20	20	1		53216	121760		1		
Cầu Chỉ Thủy	0	13	3	5	90	1	20	20	20	20	20	1		56544	110656		1		
Cầu Chỉ Thủy	0	13	3	5	90	1	20	20	20	20	20	1		53312	110272		1		
Bùi Dực Phi	0	12	3	5	90	1	20	20	20	20	20	1		57952	112352		1		
Bùi Dực Phi	0	12	3	5	90	1	20	20	20	20	20	1		56000	106944		1		
Hàn Thác Trụ	0	686	3	5	90	1	20	20	20	20	20	1		53664	106048		1		
Thuyền Phu	0	8	3	5	60	1	20	20	20	20	20	1		53632	119232		1		
Đệ Tử Phân Đà Thành Đô	0	14	3	5	60	1	20	20	20	20	20	1		58528	114432		1		
Hoa Tử Lý Tuyền	0	15	3	5	60	1	20	20	20	20	20	1		52832	117088		1		
Sát Thủ Thần Bí	0	1170	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt			\setting\map\map_info\qingluodao\npc\shenmishashou.txt	1		
Lãnh Huyết Sát Thủ	0	16	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt			\setting\map\map_info\qingluodao\npc\lengxueshashou.txt	1		
Lư Tiếu Bần	0	18	3	5	90	1	20	20	20	20	20	1		53504	106176		1		
Đệ Tử Thiên Vương Bang	0	1174	3	5	60	1	20	20	20	20	20	1				\setting\map\map_info\qingluodao\npc\tianwangdizi.txt	1		
Bang Chúng Kính Trang	0	19	3	5	60	1	20	20	20	20	20	1		52320	107552		1		
Thương Nhân Thần Bí	0	1171	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt			\setting\map\map_info\qingluodao\npc\shenmishangren.txt	1		
Lãnh Nguyệt Sứ	0	22	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt	54592	105952		1		1
Viêm Dương Sứ	0	23	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt	54272	105856		1		3
Thống Lĩnh Sát Thủ	0	24	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt			\setting\map\map_info\qingluodao\npc\shashoutongling.txt	1		2
Sát Thủ Diêm Bang	0	1169	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt			\setting\map\map_info\qingluodao\npc\yanbangshashou.txt	1		
Trưởng Lão Diêm Bang	0	25	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt			\setting\map\map_info\qingluodao\npc\yanbangzhanglao.txt	1		
Tống Đao Binh	0	27	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt			\setting\map\map_info\qingluodao\npc\songjundaobing.txt	1		
Tống Thống Lĩnh Lưu Khoát	0	28	0	5	25	1	20	20	20	20	20	2	\setting\npc\droprate\droprate003.txt	55904	121536		1		
Ngư Phu	0	29	3	5	60	1	20	20	20	20	20	1		50176	106432		1		
Đệ tử phòng tình báo	0	308	3	5	60	1	20	20	20	20	20	1		60768	111360		1		
