TRAPX	TRAPY
51616	113408
51680	115968
51872	112832
51968	113888
52192	115776
51840	116384
52640	113536
52608	112960
52224	112640
52448	113728
52416	115136
52384	115520
52224	115168
52256	116192
52480	116352
52384	116000
53024	114016
53120	115616
53024	115392
52960	115104
52832	115424
53024	115968
52832	116064
53664	112256
53248	113760
53248	114080
53728	114816
53440	114784
53376	115200
53984	112256
53792	112000
53792	112288
54112	112096
54080	111808
53824	112576
53920	113536
54112	113280
53856	114528
54240	113696
54112	114464
53920	114944
54240	114784
54592	111296
54464	111520
54624	111680
54496	112032
54656	113632
54560	113248
54656	112992
54464	112960
54368	113280
54432	113664
54592	114400
54336	114528
54336	114048
54528	114784
55200	111520
54784	111616
54944	111648
55072	112480
54784	112736
55584	111392
55424	111552
55744	111616
55520	111776
55712	111872
