TRAPX	TRAPY
53152	108032
53088	108352
53248	104960
53440	104864
53344	105280
53568	105216
53600	104800
53408	105088
53600	105024
53504	104608
53728	104608
53600	105536
53504	106176
53472	105856
53472	105536
53632	105888
53696	106336
53600	106976
53632	107296
53600	106528
53696	106784
53376	107872
53728	107872
53600	108288
53600	107552
53568	107872
53440	108224
53280	108352
53536	108544
53280	108896
53568	108928
53344	109280
53632	109280
53696	109536
53472	109664
53568	110080
53760	105088
54016	105312
53760	105440
53856	105312
53888	105600
53760	105920
53760	105696
53824	107488
53792	107232
53888	109760
