TRAPX	TRAPY
44544	96032
44800	95776
44864	95264
44704	95456
44992	96320
45056	95968
45472	96000
45216	95680
45280	95360
45568	95616
48576	104768
49120	104128
48864	104096
48672	105056
48992	104480
48832	104800
49568	104320
49216	103680
49504	104000
49152	105056
49344	104736
50080	104192
49664	105024
49888	104640
50368	104352
50496	103872
50240	104992
50496	104992
50816	104768
51168	104512
50080	100352
49920	102080
50144	102464
50656	99040
50336	100128
50272	99424
50528	100960
50240	102080
50304	101568
50592	102048
50944	99680
50848	100288
50816	101344
51104	100704
51168	102048
51360	100576
51264	101536
51552	101440
