TRAPX	TRAPY
44896	99168
45280	98816
45056	100096
45312	99520
45920	98112
46016	98784
45600	98400
45632	99168
46432	98144
44928	98688
44960	98400
45536	98240
45184	98080
45472	97984
45056	98144
45088	97792
45536	98464
45536	98944
45376	99008
45280	98784
45408	98592
45408	98784
45312	98528
45216	98304
45184	99008
45152	98656
45088	98400
45696	98240
45824	98208
46048	98208
45952	98336
45824	98432
45664	98432
45728	98656
45952	98592
45856	98720
45792	98880
45984	98848
45568	98720
46272	98112
46112	98656
46080	98432
46208	98336
