TRAPX	TRAPY
50112	92800
50176	93120
50368	93120
50336	92768
50432	92480
50528	92864
50592	92544
50624	92224
50592	93216
50784	92992
50720	92640
50848	92192
50816	92416
50912	92704
51008	93024
51072	92640
51008	92384
50784	93280
51104	93344
51232	91744
51456	91840
51424	91552
51680	91648
51200	93088
51200	92800
51456	92800
51520	93152
51328	93280
51680	95616
51584	96000
51552	96640
51744	91968
51936	91744
51904	91392
52128	91456
51744	93088
52192	92512
51872	94112
52032	93728
52064	94048
51776	95328
51776	95904
51872	95520
51712	96416
52672	90144
52512	90176
52448	90400
52448	90592
52576	90528
52704	90368
52512	92032
52640	91904
52576	91712
52384	92224
53120	89856
52960	90048
53184	90112
52960	90208
52800	90176
53184	92896
52800	93184
53600	89888
53568	89568
53408	89664
53408	89952
53280	89856
53280	89632
53728	90272
53568	90112
53728	91136
53600	91328
53664	91840
53728	92320
53472	92736
53888	89248
53760	89472
53952	89472
54016	89728
54208	89856
53984	89984
53920	89824
53760	89728
53792	90048
53888	90240
53760	91552
53888	92512
54560	92544
54464	93120
55136	92448
55264	92832
55584	90528
55680	90240
55520	93216
55776	93408
55808	89952
55968	89728
56000	90080
56224	89856
56288	89472
55840	90368
56256	90880
56064	90816
56160	90560
56000	93472
56384	89856
56416	89344
56480	89600
56736	89632
56672	89312
56352	90432
56448	90752
56640	90496
56672	90240
56960	89568
57120	89344
57088	89920
56896	90432
57504	90240
57536	90496
57760	90432
57824	92512
57760	92896
58048	90464
58272	90240
58336	90592
57984	90784
58208	90912
58176	91968
58304	92352
58112	92384
58080	92864
58336	92992
58432	89952
58528	90176
58560	90560
58464	91040
58720	91008
58784	92096
58816	91712
58944	91904
58880	92448
59008	92256
59200	92256
59040	92672
59200	92544
