TRAPX	TRAPY
54208	104992
54432	104800
54656	104544
54560	105248
55072	104192
54848	104416
55264	104480
55040	104800
54784	104960
55520	103680
55328	103936
55520	104192
55744	103904
55776	104384
55520	104736
55648	105344
55392	104992
55744	106368
55616	106016
55968	104128
56224	104384
56032	104640
56288	104896
56064	105216
55840	104992
56224	105728
56192	106336
55968	106080
55904	105664
55904	106592
56480	104608
56736	104800
56576	105152
56800	105312
56320	105408
56768	105760
56576	105632
56480	106016
56960	105056
57184	105280
57760	109376
57440	110496
57440	110240
57440	110016
57440	109824
57440	109600
57568	110016
57568	109824
57568	109600
57760	109600
57952	109376
58240	110272
58240	110528
58240	110048
58240	109824
58240	109600
58112	110048
58112	109824
58112	109600
57952	109600
