TRAPX	TRAPY
45216	100224
45408	100192
45088	99840
45344	99808
45056	99424
45312	99392
45216	100992
45216	100608
45408	101344
45408	100960
45408	100576
45216	101376
45216	101760
45408	101728
45568	99264
45824	99264
45600	100096
45824	100192
45600	99680
45856	99680
45600	101248
45600	100864
45600	100480
45824	101344
45824	100960
45824	100576
46272	96544
46272	96928
46432	96736
46432	97120
46272	97696
46272	98080
46272	97312
46432	97888
46432	98272
46432	97504
46080	99232
46080	99936
46080	100320
46336	100096
46112	99648
46336	99648
46080	101088
46080	100704
46336	101248
46336	100864
46336	100480
46080	101472
46336	101632
46656	96544
46656	96928
46912	97152
46912	96768
46656	98080
46656	97696
46656	97312
46912	97920
46912	97536
46912	98304
46592	100064
46624	99616
46592	101216
46592	100832
46592	100448
46592	101600
47136	96832
47136	97216
47136	97984
47136	97600
47136	98368
47456	99200
47456	99968
47456	99584
47456	100352
47456	100736
48064	97728
47840	97504
47904	99232
47680	99296
47904	100000
47904	99616
47680	100064
47680	99680
47904	100384
47904	100768
47680	100448
47680	100832
48256	97984
48352	99136
48128	99136
48352	100288
48352	99904
48352	99520
48128	100288
48128	99904
48128	99520
48352	100672
48128	100672
49536	99264
49632	100224
49632	100992
49632	100608
49440	100416
49440	101184
49440	100800
49216	101024
49216	100608
49632	101376
49632	101760
49440	101568
49216	101440
49696	99072
49920	98880
49920	99232
49888	100096
49888	101248
49888	100864
49888	100480
49888	101632
49664	102080
49920	102048
50144	101856
50144	102272
50144	101440
49920	102496
49920	102848
50176	102688
51040	103264
50816	103488
51040	103648
51328	103168
