TRAPX	TRAPY
51584	105408
51520	104832
51328	105152
51520	105120
51392	105792
51552	105984
51296	106112
51584	105696
51648	106240
51424	105472
51456	106432
51456	108416
51360	108736
51584	108608
51360	109504
51648	109536
51552	109280
51392	109120
51328	110304
51552	110304
51264	109888
51520	109920
51456	110720
51680	110592
51648	112448
51616	113408
51488	113184
51392	113024
51616	112896
51488	112704
51616	113888
51520	113728
51968	105344
51840	105152
51712	104960
51744	104704
51872	105664
52096	105536
51744	105984
52096	105856
51776	105472
51712	109120
51936	108992
51808	108800
51936	109536
51872	109312
51744	109888
51744	110240
52064	112608
51744	113600
51872	113408
51776	113248
52128	112960
52064	113184
51904	113024
51872	112672
52192	113440
51904	113920
52096	113728
52640	110432
52224	113952
53056	104384
52832	104064
53184	104096
52992	104096
52800	104416
53120	103712
52928	103712
52832	103424
52832	104832
52736	104672
52960	104672
53184	104608
53152	108992
52928	109472
53088	109248
53152	110272
53056	110112
52736	110112
52768	109728
52960	110400
52928	109984
53088	109696
52736	110592
53216	112256
53504	104352
53536	103808
53408	103616
53696	104128
53312	103904
53440	104128
53344	104384
53472	109440
53280	109184
53248	109504
53376	109760
53600	109632
53376	110144
53536	109952
53248	109920
53536	112512
53632	112192
53312	112416
53440	112128
53312	111936
53632	112672
53408	113504
53312	113344
53536	113216
53408	113024
53664	113408
53760	103808
54048	112480
53760	112384
54048	112960
53952	112800
54176	112672
53760	113568
53888	113280
53760	113088
54720	104160
54720	104640
54624	104480
54560	106432
54528	106816
54688	106624
54400	106592
54688	107136
54432	107200
54560	107392
54272	107360
54400	107584
55040	104352
55264	104224
55136	104032
54848	104352
55200	104960
54944	105344
54848	105184
55072	105056
54944	104864
55136	104512
55104	106464
55072	106848
55232	106656
54944	106624
54848	106976
54816	107360
54976	107168
55232	107168
55776	104352
55648	104160
55648	104640
55552	104480
55296	105120
55424	104832
55296	104640
55392	107008
55360	107392
55520	107200
