TRAPX	TRAPY
50592	102944
50592	103104
50592	104352
50464	104224
50496	104480
50560	104768
50400	104640
50400	104448
50656	104576
51040	102912
51008	103168
51104	103104
50688	103008
50720	104000
50880	104000
50816	104160
51168	104160
51168	104352
50720	103488
50848	103488
50784	103712
50912	104416
50848	104544
50976	104576
51648	103200
51616	103360
51552	102784
51488	102944
51552	102944
51360	103776
51392	103968
51488	103808
51264	104352
51584	104416
51648	104256
51264	104640
51232	104800
51328	104800
51616	104736
51648	104896
51584	105024
51744	103328
51776	103904
51776	104064
51712	104032
51712	104416
