TRAPX	TRAPY
52128	127232
52160	128864
52320	127744
52544	127424
52640	128192
52352	128352
52480	128832
52224	129504
52576	129376
52512	130208
53120	126688
52800	126368
53056	126112
52800	127104
52832	127776
53120	127424
52832	128672
53088	128096
53184	128736
52992	129280
53184	130176
53696	126496
53312	126944
53344	126464
53408	127968
53664	127488
53600	128512
53408	129728
53440	129248
53760	125824
54112	127648
53952	126976
53856	128128
54112	128736
54112	129728
53824	129184
53824	130080
54688	126944
54400	126592
54432	127456
54304	128256
54656	128256
54432	129344
54464	130016
55040	127360
54848	127808
55200	128608
54816	128928
54976	129728
55328	127872
