NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Bùi Viễn	0	3501	3	5	30	1	20	20	20	20	20	1		55712	111296		1		
Tịch Huyễn	0	3507	3	5	30	1	20	20	20	20	20	1		55072	111520		1		
Đường Tế Dân	0	3513	3	5	30	1	20	20	20	20	20	1		55840	112320		1		
Biên Nhất Xuân	0	3519	3	5	30	1	20	20	20	20	20	1		55168	112736		1		
Huyền Tịnh	0	3525	3	5	30	1	20	20	20	20	20	1		55840	113632		1		
Tô Nhã	0	3531	3	5	30	1	20	20	20	20	20	1		55264	114272		1		
La Tuấn	0	3537	3	5	30	1	20	20	20	20	20	1		55072	113600		1		
Tạ Phi Kinh	0	3543	3	5	30	1	20	20	20	20	20	1		54144	113664		1		
Minh Tuệ	0	3549	3	5	30	1	20	20	20	20	20	1		54336	112736		1		
Quy Kinh Tinh	0	3555	3	5	30	1	20	20	20	20	20	1		53856	112736		1		
Điềm Tửu Thúc	0	3561	3	5	60	1	20	20	20	20	20	1		55584	107360		1		
Thẩm Hà Diệp	0	3562	3	5	60	1	20	20	20	20	20	1		54848	106592		1		
Hách Phiêu Tịnh	0	3563	3	5	60	1	20	20	20	20	20	1		54528	106304		1		
Trương Trảm Kinh	0	3564	3	5	60	1	20	20	20	20	20	1		54272	106624		1		
Bất Động Tiên Sinh	0	3565	3	5	60	1	20	20	20	20	20	1		53728	108352		1		
Đại Lão Bạch	0	3566	3	5	60	1	20	20	20	20	20	1		56800	108928		1		
Tạ Hiền	0	3567	3	5	60	1	20	20	20	20	20	1		55008	110272		1		
Trương Tùng Đào	0	3568	3	5	60	1	20	20	20	20	20	1		54560	110176		1		
Mộc Lương	0	3569	3	5	60	1	20	20	20	20	20	1		53280	109088		1		
Bạch Thu Lâm	0	3570	3	5	90	1	20	20	20	20	20	1		54304	108000		1		
Long Ngũ Thái Gia	0	3571	3	5	150	1	20	20	20	20	20	1		56288	109792		1		
Thị Vệ Nghĩa Quân	0	3572	5	5	60	1	20	20	20	20	20	1				\setting\map\map_info\balingxian\npc\yijunshiwei.txt	1		
Bao Vạn Đồng	0	3573	3	5	60	1	20	20	20	20	20	1		56864	107744		1		
Dã Luyện Đại Sư	0	3574	3	5	60	1	20	20	20	20	20	3		54432	104544		1		2
Diệp Chỉ Lâm	0	3576	3	5	60	1	20	20	20	20	20	3		51424	108032		1		
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	3		56288	111520		1		
Xa Phu	0	2597	3	5	60	1	20	20	20	20	20	3		52864	104544		1		
Trâu Đức Khoái	0	2599	3	5	60	1	20	20	20	20	20	3		54912	107968		1		
Trâu Đức Khoái	0	2599	3	5	60	1	20	20	20	20	20	3		52192	104224		1		
Trâu Đức Khoái	0	2599	3	5	60	1	20	20	20	20	20	3		56832	111456		1		
Lễ Quan	0	2601	3	5	60	1	20	20	20	20	20	3		53024	107264		1		
Diệp Hiểu Thoa	0	7156	3	5	60	1	20	20	20	20	20	3		0	0		1		
Rương cũ nát 1	0	3578	3	5	1	1	20	20	20	20	20	3		55392	110240		1		
Rương cũ nát 2	0	3579	3	5	1	1	20	20	20	20	20	3		55520	110016		1		
Rương cũ nát 3	0	3580	3	5	1	1	20	20	20	20	20	3		55584	109792		1		
Rương kỳ lạ	0	3581	3	5	1	1	20	20	20	20	20	3		56000	109984		1		
to_xiangyangfu	1															\setting\map\map_info\balingxian\trap\to_xiangyangfu.txt			
to_tianwangbang	1															\setting\map\map_info\balingxian\trap\to_tianwangbang.txt			
to_dongtinghupan	1															\setting\map\map_info\balingxian\trap\to_dongtinghupan.txt			
to_yueyanglou	1															\setting\map\map_info\balingxian\trap\to_yueyanglou.txt			
to_mingjiao	1															\setting\map\map_info\balingxian\trap\to_mingjiao.txt			
Tương Dương Phủ	0	2525	4	5	1	1	20	20	20	20	20	1		51520	100960		1		
Thiên Vương Bang	0	2525	4	5	1	1	20	20	20	20	20	1		52672	110848		1		
Bờ Hồ Động Đình	0	2525	4	5	1	1	20	20	20	20	20	1		58784	113344		1		
Nhạc Dương Lâu	0	2525	4	5	1	1	20	20	20	20	20	1		59808	106464		1		
Minh Giáo	0	2525	4	5	1	1	20	20	20	20	20	1		57856	114496		1		
Đoàn Tu Tịnh	0	3480	3	5	30	1	20	20	20	20	20	1		54080	111968		1		
Đồng Lăng	0	3474	3	5	30	1	20	20	20	20	20	1		54112	110720		1		
Quan Quân Nhu (nghĩa quân)	0	2711	3	5	60	1	20	20	20	20	20	1		56928	107776		1		
Cổ Phong Hà	0	3601	3	5	60	1	20	20	20	20	20	1		55744	108640		1		3
6001	0	6001	5	5	1	1	20	20	20	20	20	1		53920	109664		1		
6002	0	6002	5	5	1	1	20	20	20	20	20	1		54016	109760		1		
6003	0	6003	5	5	1	1	20	20	20	20	20	1		53984	109664		1		
6003	0	6003	5	5	1	1	20	20	20	20	20	1		53952	109728		1		
6003	0	6003	5	5	1	1	20	20	20	20	20	1		53920	109568		1		
6004	0	6004	5	5	1	1	20	20	20	20	20	1		55072	114560		1		
6004	0	6004	5	5	1	1	20	20	20	20	20	1		55104	114688		1		
6004	0	6004	5	5	1	1	20	20	20	20	20	1		56032	112192		1		
6004	0	6004	5	5	1	1	20	20	20	20	20	1		56128	112032		1		
6005	0	6005	5	5	1	1	20	20	20	20	20	1		56192	112128		1		
6006	0	6006	5	5	1	1	20	20	20	20	20	1		54976	114560		1		
6006	0	6006	5	5	1	1	20	20	20	20	20	1		56256	112192		1		
6007	0	6007	5	5	1	1	20	20	20	20	20	1		52320	109408		1		
6010	0	6010	5	5	1	1	20	20	20	20	20	1		53536	103200		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		50464	106880		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		53152	102976		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		55008	112320		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		55328	114720		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		56896	112192		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		57408	108128		1		
6027	0	6027	5	5	1	1	20	20	20	20	20	1		58464	109120		1		
6029	0	6029	5	5	1	1	20	20	20	20	20	1		54688	110112		1		
6030	0	6030	5	5	1	1	20	20	20	20	20	1		52672	108448		1		
6031	0	6031	5	5	1	1	20	20	20	20	20	1		56448	111360		1		
6032	0	6032	5	5	1	1	20	20	20	20	20	1		52832	104832		1		
6036	0	6036	5	5	1	1	20	20	20	20	20	1		52896	104736		1		
6043	0	6043	5	5	1	1	20	20	20	20	20	1		57248	109152		1		
6044	0	6044	5	5	1	1	20	20	20	20	20	1		50976	106336		1		
Tiểu Sính	0	6046	5	5	1	1	20	20	20	20	20	1		53344	103488		1		
6052	0	6052	5	5	1	1	20	20	20	20	20	1		51840	107456		1		
6053	0	6053	5	5	1	1	20	20	20	20	20	1		58048	108256		1		
6058	0	6058	5	5	1	1	20	20	20	20	20	1		53728	105056		1		
6060	0	6060	5	5	1	1	20	20	20	20	20	1		52288	105056		1		
6062	0	6062	5	5	1	1	20	20	20	20	20	1		58528	107616		1		
6067	0	6067	5	5	1	1	20	20	20	20	20	1		57824	108032		1		
6074	0	6074	5	5	1	1	20	20	20	20	20	1		53120	110016		1		
6089	0	6089	5	5	1	1	20	20	20	20	20	1		52480	102080		1		
6089	0	6089	5	5	1	1	20	20	20	20	20	1		52256	109472		1		
6089	0	6089	5	5	1	1	20	20	20	20	20	1		56032	106240		1		
6090	0	6090	5	5	1	1	20	20	20	20	20	1		54624	104416		1		
6093	0	6093	5	5	1	1	20	20	20	20	20	1		54048	106592		1		
Tiểu Âu	0	6096	5	5	1	1	20	20	20	20	20	1		51840	108256		1		
6103	0	6103	5	5	1	1	20	20	20	20	20	1		53408	106336		1		
6106	0	6106	5	5	1	1	20	20	20	20	20	1		55424	105376		1		
6110	0	6110	5	5	1	1	20	20	20	20	20	1		55904	106400		1		
6111	0	6111	5	5	1	1	20	20	20	20	20	1		55296	105344		1		
6111	0	6111	5	5	1	1	20	20	20	20	20	1		56000	106432		1		
6114	0	6114	5	5	1	1	20	20	20	20	20	1		55328	105504		1		
6114	0	6114	5	5	1	1	20	20	20	20	20	1		55520	109888		1		
6116	0	6116	5	5	1	1	20	20	20	20	20	1		52640	107136		1		
6033	0	6033	5	5	1	1	20	20	20	20	20	1		52032	99520		1		
6035	0	6035	5	5	1	1	20	20	20	20	20	1		52064	99616		1		
Thương Nhân Đặc Sản	0	2963	3	5	60	1	20	20	20	20	20	1		53184	105568		1		
to_wulingshan	1															\setting\map\map_info\balingxian\trap\to_wulingshan.txt			
Vũ Lăng Sơn	0	2525	4	5	1	1	20	20	20	20	20	1		49600	105888		1		
Vương Thương Ân	0	4042	3	5	90	1	20	20	20	20	20	1		52192	108832		1		
Án Nhược Tuyết	0	3603	3	5	60	1	20	20	20	20	20	3		52288	105664		1		
Tần Oa	0	3642	3	5	60	1	20	20	20	20	20	3		58464	109152		1		
Mã Vân	0	3699	3	5	60	1	20	20	20	20	20	1		56096	106464		1		
Tô Mộng Trân	0	7396	3	5	60	1	20	20	20	20	20	3		54880	104640		1		2
Du Tự Ngữ	0	11015	3	5	30	1	20	20	20	20	20	1		54704	111120		1		
