TRAPX	TRAPY
56384	113632
56416	113632
56448	113632
56352	113632
56352	113600
56352	113568
56320	113600
56320	113568
56384	113664
56416	113664
56448	113664
56352	113664
56384	113696
56416	113696
56448	113696
56416	113728
56448	113728
56480	113728
56448	113760
56480	113760
56512	113760
56480	113792
56512	113792
56544	113792
56512	113824
56544	113824
56576	113824
56544	113856
56576	113856
56608	113856
56576	113888
56608	113888
56640	113888
56608	113920
56640	113920
56672	113920
56640	113952
56672	113952
56704	113952
56672	113984
56704	113984
56736	113984
56704	114016
56736	114016
56768	114016
56736	114048
56768	114048
56800	114048
56768	114080
56800	114080
56800	114112
56800	114208
56800	114176
56800	114144
56832	114080
56832	114112
56864	114112
56832	114144
56864	114144
56896	114144
56832	114176
56864	114176
