TRAPX	TRAPY
52160	118304
52160	118304
52160	118304
52160	118304
52160	118272
52160	118272
52128	118336
52128	118368
52160	118368
52160	118400
52192	118400
52128	118400
52128	118336
52096	118304
52096	118336
52096	118368
52160	118432
52192	118432
52192	118464
52192	118496
52064	118304
52064	118336
52064	118272
52064	118240
52096	118208
52064	118208
52128	118336
52128	118304
52096	118272
52224	118432
52224	118464
52256	118464
52224	118432
52256	118432
52224	118496
52256	118496
52224	118528
52256	118528
52288	118528
52288	118496
52256	118560
52288	118560
52320	118560
52288	118592
52320	118592
52352	118592
52320	118624
52352	118624
52384	118624
52352	118656
52384	118656
52416	118656
52384	118688
52416	118688
52448	118688
52416	118720
52448	118720
52480	118720
52448	118752
52480	118752
52512	118752
52480	118784
52512	118784
52544	118784
52544	118816
52512	118816
52576	118816
52544	118848
52576	118848
52608	118848
52576	118880
52608	118880
52640	118880
52608	118912
52640	118912
52672	118912
52640	118944
52672	118944
52704	118944
52704	118912
52640	118976
52672	118976
52704	118976
52576	118912
52608	118816
52608	118784
52576	118944
52640	118848
52640	118816
52736	118976
52736	118944
52768	118944
52768	118976
