TRAPX	TRAPY
51072	117152
51616	115936
51584	116352
51488	116608
51296	116576
51296	117152
51552	117152
51456	117568
51200	117472
51648	117440
51200	117824
51520	117792
51808	115680
51936	115488
52192	114816
51776	115968
52032	115776
51904	115840
52032	116160
52000	116512
51904	116384
51840	117728
52192	116992
52128	117664
52128	117984
51904	118112
52032	118432
51808	118592
52288	115072
52480	115008
52416	115264
52544	115168
52672	115392
52352	114720
52224	115712
52512	116288
52320	117504
52288	117120
52416	117248
52416	116928
52384	117856
52480	118176
53056	114464
52864	114304
52832	114656
53024	115552
53216	115424
52896	116640
52768	115712
53216	116960
53024	116960
52928	117408
53184	117504
52768	117600
53216	117984
53440	115232
53408	115008
53312	115296
53696	114880
53600	116480
53600	116160
53600	115712
53344	116736
53344	117376
53568	117280
53600	116960
53440	117792
53760	115360
53792	116704
53824	115776
53760	117792
