TRAPX	TRAPY
51488	107328
51616	107072
51360	107104
51520	106848
51328	108000
51456	107744
51200	107776
51360	107520
51616	107744
51552	109472
51296	109504
51456	109248
51424	110464
51552	110208
51296	110240
51456	109984
51424	109728
51680	109888
51456	111232
51584	110976
51328	111008
51488	110752
51904	107360
52032	107104
51776	107136
51936	106880
51776	107488
51744	107968
51872	107712
52192	107776
52064	107552
51808	110112
51936	109856
51840	109632
51968	110560
51872	110336
51840	110816
51712	110592
52224	107296
52320	107520
53216	108224
53120	109152
53120	110144
53056	113568
53216	113312
53184	113792
53632	104256
53504	104032
53664	103776
53664	104800
53536	105184
53440	104960
53504	104544
53312	104736
53696	108448
53344	108448
53472	108192
53376	107968
53664	108928
53536	108704
53728	109536
53632	109312
53248	109376
53376	109120
53280	108896
53600	109792
53472	109568
53248	110368
53376	110112
53280	109888
53696	110496
53568	110272
53728	110016
53472	113376
53600	113120
53344	113152
53504	112896
53632	113600
53312	113536
53600	114080
53728	113824
53472	113856
53760	104000
54240	104224
53984	104256
54144	104000
54112	104480
53792	105024
53920	104768
53824	104544
53984	105216
54208	104896
53824	105472
53920	108448
54048	108192
53792	108224
53952	107968
53952	109344
54080	109088
53824	109120
53984	108864
53792	108672
54016	110144
54144	109888
53888	109920
54048	109664
53824	110240
53888	113632
54016	113376
53760	113408
53920	113152
54080	114336
54208	114080
53952	114112
54112	113856
54144	116288
54016	116064
54176	115808
54240	116800
54400	104672
54400	116544
54560	116416
54688	116160
54432	116192
54592	115936
54272	116032
54368	117024
54496	116768
55072	106336
55200	106080
54944	107392
55072	107136
54816	107168
54976	106912
55136	106624
54880	106624
55264	106912
55232	107552
55008	115648
55040	116672
54784	116704
54944	116448
54976	116128
55104	115872
54848	115904
54912	116928
55296	106368
55552	106336
55424	106080
55392	107296
55616	107200
55744	106944
55488	106976
55648	106720
55424	106688
55552	107520
55392	109376
55776	109440
55648	109216
55776	110272
55648	110048
55360	109856
55488	109600
55520	110208
55904	109184
55808	108960
56096	108896
56128	109376
55904	110016
55808	109792
56192	109952
56064	109728
56352	109440
56320	109088
56320	109696
56416	110208
