TRAPX	TRAPY
57824	118496
57824	118560
57792	118560
57792	118592
57824	118592
57824	118656
57824	118624
57824	118560
57952	118368
57952	118400
57920	118432
57920	118400
57888	118432
57856	118464
57888	118464
57856	118528
57984	118304
57984	118336
57984	118368
58016	118304
58016	118272
58016	118336
57984	118400
57984	118432
57952	118432
57920	118464
57952	118464
57920	118496
57888	118496
57888	118528
57888	118560
57920	118528
57856	118592
57856	118560
57856	118592
57888	118592
57856	118624
57952	118496
57984	118464
