TRAPX	TRAPY
56992	110496
56992	110528
56992	110560
56960	110560
56960	110528
56960	110496
57024	110496
57024	110560
57024	110528
56928	110560
56928	110496
56928	110528
56992	110592
57024	110624
56992	110624
56992	110656
56992	110688
56992	110720
56960	110752
56992	110784
56960	110784
56992	110752
56960	110816
56928	110816
56896	110848
56896	110880
56928	110848
56896	110816
56928	110784
56928	110752
56960	110720
56960	110688
56960	110656
56960	110592
56960	110624
57024	110592
57024	110656
57024	110688
57024	110720
56864	110848
56896	110784
56928	110720
56928	110688
56928	110624
56928	110656
56928	110592
