TRAPX	TRAPY
54688	108032
54720	108064
54688	108064
54720	108000
54720	108032
54752	108000
54752	108032
54752	107968
54656	108064
54656	108096
54720	108128
54688	108128
54624	109024
54656	109056
54688	109088
54720	109120
54752	109152
54752	109120
54720	109088
54688	109024
54688	109056
54656	109024
54624	108992
54656	108992
54656	108960
54592	108960
54624	108960
54592	108992
54752	109184
54592	108992
54784	107968
54816	107936
54784	107936
54784	108000
54816	107968
54816	107936
54816	107904
54784	107904
54848	107936
54880	107936
54848	107936
54816	107968
54848	107968
54848	107872
54784	109120
54784	109152
54784	109120
54784	109184
55712	107936
55744	107968
55776	108000
55776	108064
55776	108032
55744	108032
55744	108000
55712	108000
55712	107968
55680	107968
55680	107904
55712	107904
55680	107936
55648	107968
55776	109120
55776	109088
55744	109088
55744	109120
55776	109120
55776	109152
55776	109184
55808	108032
55840	108064
55808	108096
55808	108064
55840	108128
55872	108096
55904	108096
55904	108064
55872	108096
55872	108128
55872	108160
55904	108992
55904	109024
55872	109024
55872	109056
55840	109056
55840	109088
55808	109088
55808	109120
55872	108992
55872	108960
55808	109056
55840	109024
55904	108960
55872	108928
55904	108928
55936	108960
55808	109152
