TRAPX	TRAPY
53408	105216
53696	106784
53664	106816
53632	106848
53600	106880
53568	106912
53536	106944
53504	106976
53472	107008
53504	107008
53504	107040
53536	106976
53568	106944
53600	106912
53632	106880
53664	106848
53696	106816
53728	106816
53696	106848
53664	106880
53664	106912
53632	106912
53600	106944
53568	106976
53536	106976
53536	107008
53696	106752
53728	106784
53728	106720
53728	106752
53728	106720
53696	106720
53536	107040
53536	107072
53504	107072
53504	107104
53472	107072
53472	107072
53472	107040
53472	107040
53472	106976
53440	107008
53440	107040
53760	106816
53760	106784
53760	106752
53792	106816
53792	106848
