TRAPX	TRAPY
54592	107968
54688	107840
54688	107872
54656	107872
54656	107904
54624	107904
54624	107936
54592	107936
54624	107968
54624	108000
54720	107872
54688	107904
54656	107936
54528	109088
54720	109280
54688	109248
54560	109088
54656	109216
54624	109184
54560	109120
54592	109152
54528	109120
54560	109152
54592	109184
54624	109216
54656	109248
54688	109280
54592	109120
54624	109152
54656	109184
54688	109216
55776	107872
55776	107904
55808	107872
55904	108000
55904	107968
55872	108000
55872	107968
55872	107936
55840	107968
55808	107904
55840	107936
55840	107904
55808	107936
56000	109088
55968	109088
55968	109120
55936	109120
55936	109152
55904	109120
55904	109152
55872	109152
55872	109184
55840	109152
55968	109056
55936	109088
