TRAPX	TRAPY
57312	111712
57312	111744
57472	111552
57504	111584
57504	111552
57536	111584
57536	111616
57568	111616
57568	111648
57344	111776
57344	111744
57376	111776
57376	111808
57344	111808
57376	111840
57408	111808
57408	111840
57376	111808
57408	111872
57536	111712
57504	111648
57536	111648
57536	111680
57504	111712
57504	111680
57472	111680
57472	111712
57472	111744
57472	111744
57440	111744
57440	111744
57408	111776
57408	111776
57408	111808
57440	111776
57472	111744
57504	111744
57440	111712
57440	111712
57408	111776
57376	111776
57408	111744
57376	111776
57408	111776
57376	111776
57408	111808
