TRAPX	TRAPY
55680	113088
55712	113120
55744	113152
55776	113184
55712	113056
55712	113088
55744	113120
55776	113152
55776	113216
55744	113152
55744	113184
55712	113152
55680	113120
55648	113088
55680	113056
55712	113024
55648	113120
55808	113216
55840	113248
55872	113280
55904	113312
55936	113344
55808	113184
55840	113216
55872	113248
55904	113280
55936	113312
55968	113344
56000	113344
56000	113312
55968	113312
55968	113376
55968	113408
55936	113376
55904	113344
55872	113312
55840	113280
55808	113248
