TRAPX	TRAPY
45888	105312
46176	104992
46464	105280
46272	105728
46944	104224
46656	104576
47008	104960
46944	107552
46976	108096
47584	103584
47360	103840
47232	104512
47584	106944
47296	107392
47328	107808
47424	108160
47968	103200
47840	103872
47680	104096
47936	107040
47616	107392
48032	107552
47648	107808
48192	102976
48448	103200
48288	103552
48352	106528
48992	102368
48992	102656
49120	105856
48672	106144
48960	106496
48640	106880
49152	102208
49312	102368
49312	102656
49152	102816
49600	105824
49408	106176
49312	105472
49952	104800
49728	105120
50048	105536
50464	101056
50272	101216
50624	101216
50272	101504
50464	101632
50624	101504
50528	104064
50528	104448
50336	105184
50720	103872
50880	104064
50720	104608
50880	104480
52064	102624
51904	102784
51904	103104
52064	103264
52224	103104
52224	102784
