TRAPX	TRAPY
51584	103616
51648	103808
51296	104096
51424	104000
51552	104352
51968	103744
52096	104192
51744	104832
52096	104864
52160	105056
52256	103584
52384	103584
52448	103744
52576	103776
52352	103712
52320	103968
52320	103520
52480	103616
52320	105024
52352	105280
52544	105216
52544	105504
52896	103360
52768	103424
53184	105664
52768	105472
52768	105760
52960	105632
53024	105952
53632	104096
53376	103872
53344	105440
53568	105376
53536	105152
53408	105664
54144	104192
53856	104320
54144	104448
53760	105280
