TRAPX	TRAPY
45056	92256
45184	91168
45056	91200
45152	91424
45280	90880
44768	92768
44544	92544
44544	92928
44896	92480
44992	92032
44864	92064
44928	91808
45024	91456
44576	89984
44480	92768
44352	92928
44096	91616
44096	91840
44032	90528
44096	90784
44096	91040
44256	90816
44448	90112
44480	89472
44384	89824
44512	89760
43744	93504
43584	93824
43552	93408
43872	93184
43744	92672
43840	92928
44000	92768
43968	93024
43520	91328
43584	91648
43840	91808
43968	91840
44000	92064
43840	90912
43456	93568
43168	92192
43296	92256
43328	92480
43232	92736
43456	92416
43456	93152
43456	91808
43328	91520
43328	91776
