TRAPX	TRAPY
51616	124864
51648	124896
51648	124864
51680	124896
51648	124928
51680	124960
51680	124992
51680	125024
51680	124928
51712	125024
51712	125056
51712	125088
51744	125088
51744	125152
51744	125120
51776	125152
51776	125184
51776	125216
51808	125216
51808	125248
51808	125280
51840	125312
51840	125344
51840	125408
51840	125376
51872	125376
51872	125408
51872	125440
51872	125472
51904	125472
51904	125440
51904	125408
51872	125344
51840	125280
51840	125248
51808	125184
51776	125120
51744	125056
51712	124992
51712	124960
51872	125312
