TRAPX	TRAPY
51584	100896
51968	100512
51840	101152
52064	101376
52384	100096
52640	100352
52224	100768
52448	100992
52672	101216
52288	101600
52768	99680
53024	99936
53120	99328
52864	100576
53088	100800
53472	99008
53728	99264
53248	100160
53376	99584
53600	99808
53472	100384
54144	98304
53792	98656
54048	98912
53952	99488
54176	99712
53824	100032
54400	98560
54624	98784
54272	99136
54496	99360
54848	99008
49600	100256
49536	100320
49472	100544
49536	100480
49600	100416
49536	100640
49600	100576
49472	100384
49408	100480
49664	100352
49664	100512
49728	100448
50656	99136
50560	99232
50464	99200
50560	99104
50464	99328
50496	99488
50592	99584
50496	99616
50592	99712
50880	99296
50784	99200
50880	99200
50976	99296
50688	99680
50976	99392
50784	99680
50880	99584
50976	99488
50880	99680
50976	99584
51552	98272
51616	98272
51520	98464
51648	98464
51520	98368
51648	98368
51552	98560
51616	98560
51584	98368
51584	98464
52384	103744
52448	103680
52512	103616
52576	103552
52448	103840
52512	103776
52576	103712
52640	103648
52512	103936
52576	103872
52640	103808
52704	103744
53440	102624
53504	102688
53568	102752
53632	102816
53696	102880
53664	102400
53728	102464
53792	102528
53856	102592
53920	102656
54496	101568
54560	101632
54624	101696
54688	101760
54752	101824
54560	101504
54624	101440
54624	101568
54688	101504
54688	101632
54752	101568
54752	101696
54816	101632
54816	101760
54880	101696
